自助序号,路线,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,ROC曲线下面积,PR曲线下面积,实际异常比例,预测异常比例,布里尔分数,对数损失,校准截距,校准斜率,校准实际异常比例,校准平均预测概率
170,贝叶斯信息准则剪枝决策树,6.049999999999999,10.202380952380953,12.983333333333334,117.76428571428572,0.3178633975481611,0.9202731366055149,0.3722531497216524,0.34291497975708496,0.25495086677027323,0.619068267076838,0.8422740524781341,0.5087166019213549,0.22370903389876998,0.1294784580498866,0.1105604146420473,0.10228465863450448,0.34973177555201473,-0.23489306152701786,0.7853924104932428,0.1294784580498866,0.1149056430302023
171,三标准差Z值规则基准,0.6000000000000001,8.676190476190477,18.866666666666667,118.85714285714286,0.03082191780821918,0.9319692330669853,0.0646817248459959,0.041749502982107355,-0.051869796805203594,0.48139557543760225,0.8126336248785229,0.46242525691111974,0.11968557450954466,0.13242630385487528,0.06310333657272432,,,,,,
171,L1正则多因素逻辑回归,6.3999999999999995,3.833333333333333,13.066666666666666,123.69999999999999,0.3287671232876712,0.9699424986931522,0.6254071661237784,0.43097643097643096,0.39783974918373827,0.6493548109904117,0.8850340136054421,0.8001830066554618,0.5275005352399613,0.13242630385487528,0.06961451247165533,0.08780253155308174,0.3128800124956745,-0.12621470719206876,0.8360984165917484,0.13242630385487528,0.12075037623632448
171,贝叶斯信息准则剪枝决策树,5.183333333333334,9.085714285714285,14.283333333333331,118.44761904761904,0.26626712328767127,0.9287581211261294,0.36325713332220927,0.30729056390712123,0.22328774285537964,0.5975126222069004,0.8410268869452543,0.40909142711624996,0.1685734804636673,0.13242630385487528,0.0970683511499838,0.11524699762754882,0.39072209713233064,-0.7082064195300003,0.5316963008827695,0.13242630385487528,0.1147244405473864
172,三标准差Z值规则基准,0.2,7.621428571428571,18.766666666666666,120.41190476190476,0.010544815465729352,0.940473091084911,0.025570776255707764,0.014932006043907212,-0.0731585595055705,0.47550895327532017,0.8204891480401685,0.5349808629746806,0.14167461524305333,0.1290249433106576,0.053206997084548104,,,,,,
172,L1正则多因素逻辑回归,5.633333333333333,2.45,13.333333333333332,125.58333333333334,0.29701230228471004,0.9808643582400417,0.6969072164948454,0.4165126309303759,0.4086360541727329,0.6389383302623759,0.8926303854875284,0.7760420442177353,0.5367940631854059,0.1290249433106576,0.05498866213151927,0.08564043591290547,0.3222529354020852,-0.09677508219112696,0.7643944494841668,0.1290249433106576,0.10257068439586707
172,贝叶斯信息准则剪枝决策树,6.466666666666667,6.626190476190477,12.5,121.40714285714286,0.3409490333919156,0.9482463644140291,0.4939079832696854,0.40341626438915706,0.34035279622320086,0.6445976989029724,0.8698898607061872,0.42375103628065747,0.1920722656356162,0.1290249433106576,0.089067055393586,0.10672905936765463,0.3675255738887633,-0.39222585652845393,0.6789107393705686,0.1290249433106576,0.10675962947639422
173,三标准差Z值规则基准,0.4,6.871428571428572,20.249999999999996,119.47857142857143,0.019370460048426155,0.9456159194979932,0.05500982318271119,0.028651829112304943,-0.0561089562846547,0.48249318977320965,0.8155004859086492,0.5358146367717577,0.15326334572926723,0.14047619047619048,0.04946550048590865,,,,,,
173,L1正则多因素逻辑回归,7.966666666666667,5.083333333333333,12.683333333333334,121.26666666666665,0.3857949959644875,0.9597678406542672,0.6104725415070242,0.47279920870425324,0.42218039962691745,0.6727814183093774,0.8791383219954647,0.8691867178794324,0.6243037466222184,0.14047619047619048,0.08877551020408164,0.08203694008185701,0.27732593328776284,0.32625618047099164,1.1728617072855965,0.14047619047619048,0.1330313316930497
173,贝叶斯信息准则剪枝决策树,6.55,7.992857142857143,14.099999999999998,118.35714285714286,0.31719128329297824,0.9367403471083724,0.45039292730844793,0.37223462553277864,0.2955302163890298,0.6269658152006753,0.8497084548104956,0.5282542681778635,0.24813746312824547,0.14047619047619048,0.0989310009718173,0.10816853430714819,0.36653419448901475,-0.1605881084133579,0.7901981286276871,0.14047619047619048,0.12001223345587173
174,三标准差Z值规则基准,0.6000000000000001,5.185714285714288,18.916666666666664,122.29761904761907,0.03074295473953886,0.9593224137609024,0.10370370370370367,0.047426366801543246,-0.017336582150517258,0.4950326842502206,0.8360382248137349,0.5726902850997929,0.18597164222379042,0.13276643990929704,0.039358600583090375,,,,,,
174,L1正则多因素逻辑回归,7.133333333333333,4.0,12.383333333333333,123.48333333333333,0.3654995730145175,0.9686233494574454,0.6407185628742514,0.46547036432843936,0.4285156944535548,0.6670614612359815,0.8885487528344672,0.8333112090583221,0.5895633004343458,0.13276643990929704,0.07573696145124716,0.08186313684828327,0.28774221936432093,0.17708882621584449,1.0300026238817699,0.13276643990929704,0.12189142581104824
174,贝叶斯信息准则剪枝决策树,7.7,10.069047619047618,11.816666666666666,117.41428571428571,0.394534585824082,0.9210167528902004,0.4333377998124079,0.41302681992337165,0.3284612993303809,0.6577756693571412,0.8511175898931,0.4860488675925224,0.26350892223637923,0.13276643990929704,0.12087787495950761,0.1044389803999444,0.35933784841989125,-0.34689420816958333,0.7301730936806601,0.13276643990929704,0.1201789532869924
175,三标准差Z值规则基准,0.2,5.5619047619047635,20.566666666666666,120.67142857142856,0.009630818619582666,0.9559394922479159,0.034710743801652885,0.015078082929456114,-0.06179375104636379,0.4827851554337493,0.8222546161321671,0.5787918853124396,0.17374169991361632,0.14126984126984127,0.03919663103336573,,,,,,
175,L1正则多因素逻辑回归,8.433333333333334,5.166666666666666,12.33333333333333,121.06666666666668,0.40609951845906905,0.9590705043570108,0.6200980392156863,0.4907856450048497,0.43895315090716674,0.68258501140804,0.8809523809523809,0.7934320377094741,0.5910667484069289,0.14126984126984127,0.09251700680272108,0.08737716052867783,0.3222663143414067,-0.010925941708325101,0.8660115878761078,0.14126984126984127,0.12389940988574553
175,贝叶斯信息准则剪枝决策树,8.466666666666665,10.12857142857143,12.299999999999999,116.10476190476192,0.4077046548956661,0.9197630993247576,0.45531370038412283,0.4301959835470601,0.3431211793057638,0.6637338771102119,0.8474246841593781,0.4890328064480602,0.23217961976598808,0.14126984126984127,0.12649821833495303,0.11282767516169073,0.38048707312231733,-0.35676903536562915,0.6893577316451454,0.14126984126984127,0.12191964247937827
176,三标准差Z值规则基准,0.4,8.057142857142859,17.916666666666668,120.62619047619047,0.02183803457688808,0.937387829111699,0.047297297297297286,0.029879946642952425,-0.05783160418044335,0.47961293184429354,0.8233074182053775,0.568205643860485,0.14564470573167196,0.12460317460317463,0.05753158406219631,,,,,,
176,L1正则多因素逻辑回归,5.533333333333333,2.0,12.783333333333333,126.68333333333334,0.3020928116469518,0.9844579717653154,0.7345132743362832,0.4281108961960025,0.4291974859560704,0.6432753917061336,0.8994331065759638,0.7932012902934061,0.5509211548343419,0.12460317460317463,0.05124716553287982,0.08051135704671564,0.30285307139002726,-0.07153672976307819,0.8271912781360037,0.12460317460317463,0.10678437444425969
176,贝叶斯信息准则剪枝决策树,6.3500000000000005,7.611904761904762,11.966666666666667,121.07142857142858,0.34667879890809833,0.940847780635373,0.4548090040927695,0.3934498782916575,0.32389334540597553,0.6437632897717357,0.8668124392614189,0.4862862342389185,0.19716934024116692,0.12460317460317463,0.0949789439585358,0.10176875797229346,0.34850212009356324,-0.3234287227112983,0.7433566397652674,0.12460317460317463,0.10950496041771822
177,三标准差Z值规则基准,0.8,5.909523809523809,21.0,119.29047619047618,0.03669724770642202,0.9527993305948578,0.11923349893541521,0.05612159679305161,-0.01788550757541394,0.4947482891506399,0.8169420149011986,0.5841492212527911,0.18852360049664285,0.14829931972789115,0.04564301911240687,,,,,,
177,L1正则多因素逻辑回归,5.999999999999999,3.25,15.8,121.95,0.2752293577981651,0.9740415335463258,0.6486486486486486,0.38647342995169076,0.3648256019821751,0.6246354456722455,0.8704081632653061,0.8010421130181806,0.5511218893901689,0.14829931972789115,0.06292517006802721,0.09724629296669757,0.3406418771391702,0.210168791876402,0.8403071818475357,0.14829931972789115,0.1071048951005585
177,贝叶斯信息准则剪枝决策树,5.166666666666666,9.05952380952381,16.633333333333333,116.14047619047619,0.23700305810397554,0.927639586185912,0.36317991631799157,0.2868283656070319,0.19791204491350697,0.5823213221449438,0.8252186588921283,0.41420808401620735,0.19854021865497934,0.14829931972789115,0.09677680596047943,0.12175269893248808,0.41199587865157533,-0.32529922970257086,0.6365741400932036,0.14829931972789115,0.10962514002189759
178,三标准差Z值规则基准,1.0,8.347619047619046,18.53333333333333,119.11904761904762,0.05119453924914676,0.9345113568439928,0.10697911360163018,0.06924979389942293,-0.01988387679796708,0.49285294804656976,0.8171363783608682,0.51993698476506,0.14131398327526892,0.13287981859410433,0.06358924522189828,,,,,,
178,L1正则多因素逻辑回归,4.749999999999999,3.783333333333333,14.783333333333331,123.68333333333334,0.24317406143344708,0.9703190376569037,0.556640625,0.338479809976247,0.30991197848849655,0.6067465495451754,0.8736961451247166,0.7560277292279101,0.4181106520994455,0.13287981859410433,0.05804988662131519,0.09814761959891051,0.3436007548157872,-0.22235252964901994,0.7550624931987873,0.13287981859410433,0.11586534969285531
178,贝叶斯信息准则剪枝决策树,5.366666666666666,9.485714285714286,14.166666666666666,117.98095238095237,0.27474402730375425,0.9255827854154214,0.3613337608207759,0.31214513225315055,0.22563053076205386,0.6001634063595878,0.8390994493035309,0.4116429852184566,0.17031217449664685,0.13287981859410433,0.10103660511823778,0.11535655816320486,0.39322728556901987,-0.7280818247141609,0.5198458986877132,0.13287981859410433,0.1148898179873901
179,三标准差Z值规则基准,0.6000000000000001,8.03095238095238,21.05,117.31904761904762,0.02771362586605081,0.9359317719908067,0.06951724137931037,0.03962887246422394,-0.05480266515572701,0.48182269892842877,0.8021703919663103,0.62184531356485,0.2116727233082191,0.14727891156462586,0.05871396177518626,,,,,,
179,L1正则多因素逻辑回归,5.066666666666666,4.116666666666667,16.583333333333332,121.23333333333332,0.2340261739799846,0.9671586225236005,0.5517241379310345,0.3286486486486486,0.2946016891102677,0.6005923982517926,0.8591836734693876,0.7717530618801979,0.4663929075199472,0.14727891156462586,0.06247165532879819,0.10471194954904113,0.36098490993913307,0.03749947184016903,0.7904360847796315,0.14727891156462586,0.11077256736405475
179,贝叶斯信息准则剪枝决策树,5.35,12.202380952380953,16.299999999999997,113.14761904761905,0.2471131639722864,0.9026535225179023,0.30480195333695065,0.27294260552687516,0.16367836922181203,0.5748833432450944,0.8061062520246193,0.4081690442683356,0.17520733283523282,0.14727891156462586,0.11940395205701326,0.12895697414022342,0.43359814786884054,-0.7862141151114522,0.44043439399138073,0.14727891156462586,0.11959155853991746
180,三标准差Z值规则基准,1.4,6.247619047619047,14.216666666666665,125.13571428571429,0.0896478121664888,0.952447400373317,0.18306351183063513,0.12035615597175316,0.05840858634041482,0.5210476062699029,0.8607871720116619,0.5591680755194748,0.1327642386960574,0.10623582766439907,0.052024619371558146,,,,,,
180,L1正则多因素逻辑回归,3.4833333333333334,4.25,12.133333333333333,127.13333333333333,0.2230522945570971,0.9676519091716351,0.4504310344827586,0.2983583154889365,0.2632192329331781,0.5953521018643662,0.888548752834467,0.8026089633770862,0.45416167551681336,0.10623582766439907,0.05260770975056689,0.07527817035221299,0.27271329544414985,-0.14630578380062437,0.8810799172367372,0.10623582766439907,0.1019958079753886
180,贝叶斯信息准则剪枝决策树,4.316666666666667,10.519047619047617,11.3,120.86428571428571,0.27641408751334046,0.9199362099273302,0.29096453217782065,0.28350273651290075,0.20085589606327275,0.5981751487203353,0.8515711046323291,0.4553516972581757,0.13766950197796102,0.10623582766439907,0.10092322643343052,0.09832603619075074,0.3364733438554527,-0.9577983637454626,0.5419931977825289,0.10623582766439907,0.11653564989180532
181,三标准差Z值规则基准,0.4,5.204761904761906,20.28333333333333,121.11190476190475,0.019339242546333606,0.9587959210600719,0.07136788445199659,0.03043202608459379,-0.039700031385197655,0.48906758180320276,0.8266115970197603,0.5406825346922348,0.1621568244655448,0.14070294784580498,0.03812763200518302,,,,,,
181,L1正则多因素逻辑回归,7.083333333333333,3.9166666666666665,13.6,122.4,0.3424657534246575,0.9689932708800633,0.6439393939393939,0.4471330878485008,0.4116003315320152,0.6557295121523604,0.8808390022675738,0.8335704251353533,0.5815110246503563,0.14070294784580498,0.07482993197278912,0.08873718315756067,0.30635172736201105,0.2548395165053377,0.996430830451021,0.14070294784580498,0.11832629373843365
181,贝叶斯信息准则剪枝决策树,4.566666666666666,10.926190476190476,16.116666666666667,115.39047619047619,0.22078968573730862,0.9135015927468758,0.2947594897802367,0.2524680795050678,0.15207155015959348,0.5671456392420922,0.8160349854227406,0.3954867597547725,0.1615515685637485,0.14070294784580498,0.1053935860058309,0.1235843255520458,0.41356019650052783,-0.7334563103174123,0.487849006779951,0.14070294784580498,0.11643239733356674
182,三标准差Z值规则基准,0.6,6.414285714285714,15.883333333333333,124.10238095238095,0.03640040444893832,0.9508546618749657,0.08553971486761712,0.051069003951768166,-0.01886511696867489,0.493627533161952,0.8483155166828636,0.475997801527808,0.11246730015781488,0.11213151927437642,0.04771622934888241,,,,,,
182,L1正则多因素逻辑回归,5.133333333333333,4.2,11.35,126.31666666666668,0.31142568250758335,0.967820201762227,0.55,0.39767591994835366,0.36133455972220224,0.6396229421349052,0.8942176870748301,0.7966377069338145,0.5214004917961728,0.11213151927437642,0.06349206349206349,0.07564824668787132,0.2829482925521693,-0.17104015970177006,0.8167062791570979,0.11213151927437642,0.10119132105745547
182,贝叶斯信息准则剪枝决策树,7.6499999999999995,10.219047619047618,8.833333333333334,120.29761904761904,0.4641051567239635,0.921703121294489,0.42811459027315124,0.44538397560299414,0.37252992846841426,0.6929041390092262,0.8703919663103337,0.5711219163945674,0.21154784630482978,0.11213151927437642,0.12155814706835116,0.09057042563848283,0.3090231100434333,-0.37818775467443244,0.8260028656551984,0.11213151927437642,0.1186412241788487
183,三标准差Z值规则基准,0.6000000000000001,5.464285714285714,15.73333333333333,125.20238095238095,0.03673469387755103,0.9581814868804666,0.09893992932862192,0.05357712341873074,-0.008033588117163697,0.4974580903790088,0.8557985098801425,0.482457476795383,0.10668260790675188,0.1111111111111111,0.04125364431486881,,,,,,
183,L1正则多因素逻辑回归,4.066666666666666,6.666666666666666,12.266666666666666,124.0,0.2489795918367347,0.9489795918367347,0.37888198757763975,0.3004926108374384,0.2391296060344918,0.5989795918367348,0.8712018140589569,0.7313067285952284,0.39468306282592125,0.1111111111111111,0.07301587301587302,0.08660406331730945,0.3132374900444031,-0.638308560624641,0.6580802282495164,0.1111111111111111,0.11631833239517468
183,贝叶斯信息准则剪枝决策树,4.983333333333333,11.41904761904762,11.35,119.24761904761905,0.3051020408163266,0.9126093294460641,0.3038176803599942,0.30445850607316893,0.21731007075856013,0.6088556851311954,0.8451085195983156,0.45209228297733084,0.14908883044503357,0.1111111111111111,0.1115808228053126,0.0993267658620616,0.34263768132077044,-0.8464562995489595,0.5700071574090263,0.1111111111111111,0.11607964845681666
184,三标准差Z值规则基准,1.0,5.992857142857142,13.566666666666666,126.44047619047618,0.06864988558352403,0.9547481212469887,0.14300306435137897,0.09276642738818333,0.03284393508982241,0.5116990034152564,0.8669420149011985,0.5282706116893804,0.11672603310478043,0.09909297052154195,0.04757045675413022,,,,,,
184,L1正则多因素逻辑回归,2.4166666666666665,3.583333333333333,12.15,128.85000000000002,0.16590389016018306,0.9729423609363201,0.40277777777777773,0.23500810372771472,0.20966586148127134,0.5694231255482516,0.89297052154195,0.7262589206466961,0.33346529683228365,0.09909297052154195,0.04081632653061224,0.08016656394821416,0.30002318155921676,-0.6839203004316233,0.6277460533175533,0.09909297052154195,0.09877947990844098
184,贝叶斯信息准则剪枝决策树,3.0166666666666666,11.85952380952381,11.549999999999999,120.57380952380952,0.20709382151029748,0.9104491028729639,0.20278489116517284,0.20491670710011323,0.11644982196594585,0.5587714621916307,0.8407515387107223,0.3940810897717816,0.10796981631412648,0.09909297052154195,0.10119857466796242,0.0973968788657137,0.33813220306337644,-1.3221110635772482,0.3936898135691633,0.09909297052154195,0.1125459001858189
185,三标准差Z值规则基准,0.8,7.621428571428572,16.583333333333336,121.99523809523808,0.04602109300095877,0.941200242473227,0.09499575911789651,0.06200405978962907,-0.017755851227161577,0.4936106677370929,0.8353417557499189,0.4768131733242984,0.11578582820788118,0.11825396825396825,0.05728862973760933,,,,,,
185,L1正则多因素逻辑回归,6.666666666666666,5.566666666666666,10.716666666666665,124.04999999999998,0.38350910834132307,0.9570528481419571,0.544959128065395,0.45019696117051206,0.3981341559919802,0.6702809782416401,0.8892290249433107,0.823225964367623,0.5203719374615049,0.11825396825396825,0.08321995464852608,0.07782305507873896,0.27879534248883264,-0.13159886439741714,0.9522946108250442,0.11825396825396825,0.123313992139058
185,贝叶斯信息准则剪枝决策树,6.699999999999999,11.792857142857143,10.683333333333334,117.82380952380953,0.3854266538830297,0.9090174323554805,0.36230204712244113,0.37350676931245025,0.2867042614391249,0.6472220431192551,0.8471007450599288,0.5178648326413247,0.20297588281062856,0.11825396825396825,0.12580174927113702,0.09809987388389027,0.33534145227980633,-0.4900715826214159,0.7263567769402142,0.11825396825396825,0.11881419282632318
186,三标准差Z值规则基准,1.2,8.014285714285714,14.3,123.48571428571428,0.07741935483870968,0.9390548614883215,0.13023255813953488,0.09710982658959538,0.02087375379698777,0.5082371081635156,0.8482021379980563,0.5071611968717329,0.11877791342929375,0.1054421768707483,0.06268221574344023,,,,,,
186,L1正则多因素逻辑回归,5.233333333333333,4.916666666666666,10.266666666666667,126.58333333333333,0.33763440860215055,0.9626108998732572,0.5155993431855501,0.4080571799870046,0.3637052193998412,0.6501226542377039,0.8967120181405895,0.8246082754619489,0.53315705706137,0.1054421768707483,0.06904761904761904,0.07122563213979217,0.2571671507226352,-0.10553347163963339,1.0002063223669015,0.1054421768707483,0.1135957112447316
186,贝叶斯信息准则剪枝决策树,5.1,11.635714285714286,10.4,119.8642857142857,0.3290322580645161,0.9115154807170015,0.3047375160051216,0.31641923332594724,0.23259222680853936,0.6202738693907588,0.8500971817298346,0.47719080910912104,0.16308634755838575,0.1054421768707483,0.11384839650145774,0.0927454800630108,0.32012655540968465,-0.7484233946777137,0.6586906464818546,0.1054421768707483,0.11737342587048993
187,三标准差Z值规则基准,0.2,6.700000000000002,17.083333333333332,123.01666666666667,0.011571841851494699,0.9483489656944623,0.028985507246376805,0.01654031702274294,-0.06103613043963718,0.4799604037729785,0.8382086167800453,0.4843951242050059,0.116170729186024,0.11757369614512471,0.04693877551020408,,,,,,
187,L1正则多因素逻辑回归,4.8999999999999995,6.4833333333333325,12.383333333333333,123.23333333333332,0.28351012536162007,0.9500192727739947,0.4304538799414348,0.34186046511627904,0.2814245262167782,0.6167646990678074,0.8716553287981859,0.7259615974335678,0.40562517256992886,0.11757369614512471,0.077437641723356,0.09215870192753133,0.3376503603004025,-0.6895850417054868,0.5884883440154725,0.11757369614512471,0.12027621076339605
187,贝叶斯信息准则剪枝决策树,6.233333333333333,13.183333333333332,11.049999999999999,116.53333333333333,0.3606557377049181,0.8983682384684568,0.321030042918455,0.33969118982742963,0.2464150896043484,0.6295119880866875,0.8351473922902495,0.4672113801424884,0.1886500893081618,0.11757369614512471,0.13208616780045349,0.10463963881605669,0.3573312699066061,-0.8785804496246505,0.5498032895015584,0.11757369614512471,0.12792308609921882
188,三标准差Z值规则基准,0.8,8.24047619047619,15.716666666666667,122.24285714285715,0.0484359233097881,0.9368465230005656,0.08849091387937845,0.06260480715483512,-0.01934651994783209,0.49264122315517683,0.8370262390670554,0.5318789799888627,0.12037596393840794,0.11235827664399092,0.06149983803045028,,,,,,
188,L1正则多因素逻辑回归,5.55,2.5,10.966666666666665,127.98333333333333,0.3360242179616549,0.9808404649380508,0.6894409937888198,0.45183175033921297,0.4398305017970897,0.6584323414498529,0.908390022675737,0.8092434118625392,0.5548697420098627,0.11235827664399092,0.05476190476190477,0.07259811234306665,0.2720453505258299,-0.05956457595452283,0.8861452690859115,0.11235827664399092,0.10236755406351769
188,贝叶斯信息准则剪枝决策树,6.616666666666667,9.411904761904761,9.899999999999999,121.07142857142857,0.4006054490413724,0.9278689122858238,0.41280451574569227,0.4066135050113396,0.33281623975465247,0.664237180663598,0.8686264982183349,0.5032783602317764,0.18375618879749148,0.11235827664399092,0.10903790087463557,0.09419385025738235,0.32436562251808837,-0.46229380107862317,0.7424888007638599,0.11235827664399092,0.11069094019675121
189,三标准差Z值规则基准,0.8,8.99047619047619,12.883333333333333,124.32619047619048,0.0584652862362972,0.9325629989462969,0.08171206225680934,0.0681610711025459,-0.010454893194625775,0.49551414259129706,0.8511985746679624,0.5832611435341316,0.12089127117524999,0.09308390022675737,0.0666018788467768,,,,,,
189,L1正则多因素逻辑回归,3.5,3.95,10.183333333333332,129.36666666666667,0.2557856272838003,0.9703712964120516,0.4697986577181208,0.331230283911672,0.29957461358761794,0.6130784618479259,0.9038548752834468,0.7847215459092645,0.4123518769697323,0.09308390022675737,0.05068027210884354,0.07056957374769035,0.2643194874805487,-0.5765470354577974,0.7670791540104027,0.09308390022675737,0.10724327259645826
189,贝叶斯信息准则剪枝决策树,4.116666666666667,13.061904761904762,9.566666666666666,120.25476190476189,0.3008526187576127,0.9020234672191166,0.23963963963963963,0.2667798179293319,0.1834857408292411,0.6014380429883647,0.8460641399416909,0.42524043754990876,0.130867813796872,0.09308390022675737,0.11686103012633624,0.09213019241946908,0.3202391848952171,-1.2604323744377333,0.4716011791365704,0.09308390022675737,0.11913906156799876
190,三标准差Z值规则基准,0.8,8.397619047619047,16.03333333333333,121.76904761904763,0.04752475247524753,0.9354856411194439,0.08697903184053844,0.061465288575871226,-0.022338407115636245,0.4915051967973457,0.8338030450275349,0.5507257043611805,0.13254034460298944,0.1145124716553288,0.06256883705863298,,,,,,
190,L1正则多因素逻辑回归,3.8333333333333335,3.2,13.0,126.96666666666665,0.22772277227722776,0.975416133162612,0.5450236966824645,0.32122905027932963,0.30306455844378033,0.6015694527199199,0.8897959183673468,0.8090047938395449,0.4438949080326608,0.1145124716553288,0.04784580498866213,0.08125925472632872,0.2871674201532529,0.025026693735420234,0.9524298017858784,0.1145124716553288,0.10601631122141811
190,贝叶斯信息准则剪枝决策树,4.416666666666666,12.145238095238096,12.416666666666668,118.02142857142856,0.26237623762376233,0.9066947137369672,0.26667625071880385,0.26450876942820467,0.17027331226476974,0.5845354756803648,0.8329122125040492,0.405944487808942,0.13150364580698512,0.1145124716553288,0.11266601878846778,0.10771253070484488,0.3649021129276625,-1.052250043227606,0.4506440095469419,0.1145124716553288,0.1160614428064462
191,三标准差Z值规则基准,0.6000000000000001,6.502380952380952,20.299999999999997,119.59761904761905,0.028708133971291874,0.9484347267852423,0.08447871270533021,0.04285349885213843,-0.03722591807580445,0.4885714303782671,0.8176708778749595,0.5741827353330339,0.17518949740364698,0.14217687074829932,0.04831551668286362,,,,,,
191,L1正则多因素逻辑回归,7.133333333333333,2.666666666666667,13.766666666666666,123.43333333333334,0.3413078149920255,0.978852762357917,0.727891156462585,0.46471226927252984,0.44823776838908064,0.6600802886749713,0.8882086167800454,0.8335683277354466,0.5748127585762575,0.14217687074829932,0.06666666666666667,0.08836895860396118,0.30591970955419084,0.26321717479087514,1.024471999488605,0.14217687074829932,0.12281680274031105
191,贝叶斯信息准则剪枝决策树,7.966666666666667,12.511904761904761,12.933333333333334,113.58809523809524,0.38118022328548645,0.9007779162418338,0.38902453203115916,0.3850624316704068,0.2843697855584266,0.6409790697636601,0.8269031422092646,0.4867756813633103,0.21561185206188696,0.14217687074829932,0.13931000971817298,0.11653736658833336,0.3904880210426756,-0.47342581767652514,0.6342462600206156,0.14217687074829932,0.12534051777710822
192,三标准差Z值规则基准,0.2,7.854761904761905,18.483333333333334,120.46190476190476,0.010704727921498663,0.938786113224352,0.02483003251551877,0.01495992876224399,-0.07392488617519573,0.47474542057292535,0.8208292840945902,0.5747510544718242,0.16365477656752392,0.12709750566893424,0.0547942986718497,,,,,,
192,L1正则多因素逻辑回归,4.883333333333333,4.783333333333333,13.8,123.53333333333333,0.2613737734165923,0.9627224314846085,0.5051724137931034,0.34450323339212224,0.3011458379194495,0.6120481024506004,0.8735827664399093,0.813654018544328,0.47118828480547037,0.12709750566893424,0.06575963718820861,0.08968775333241277,0.30430028868527,-0.09766542215362957,0.8867732016727585,0.12709750566893424,0.12042431646536694
192,贝叶斯信息准则剪枝决策树,4.966666666666666,11.223809523809523,13.716666666666665,117.09285714285714,0.26583407671721676,0.9125303842799621,0.3067647058823529,0.2848364852870895,0.18976999580641704,0.5891822304985894,0.8303368966634272,0.38124084308662426,0.14016764629389492,0.12709750566893424,0.11013929381276319,0.11560981839013276,0.3945996590188748,-0.9938289821128596,0.41816161030283217,0.12709750566893424,0.11531385234096991
193,三标准差Z值规则基准,0.8,11.878571428571425,14.583333333333332,119.73809523809524,0.05200433369447455,0.9097487291738273,0.0630985915492958,0.057016799592737165,-0.04170321328617952,0.48087653143415093,0.819987042436022,0.5307264111124377,0.1096060416513912,0.1046485260770975,0.08624878522837706,,,,,,
193,L1正则多因素逻辑回归,3.55,3.083333333333333,11.833333333333334,128.53333333333333,0.23076923076923075,0.9765733822970748,0.535175879396985,0.32248296744890237,0.30575342627014324,0.6036713065331528,0.8985260770975058,0.7604774378339666,0.39557184913672894,0.1046485260770975,0.04512471655328798,0.07909941792009413,0.2963048581247177,-0.5142003547064231,0.7136966202696109,0.1046485260770975,0.10615884805648382
193,贝叶斯信息准则剪枝决策树,3.316666666666667,10.430952380952382,12.066666666666666,121.18571428571428,0.2156013001083424,0.9207474809602199,0.24125389677866296,0.22770739681242336,0.1433443882303834,0.5681743905342811,0.8469549724651765,0.41339270855649846,0.13371266240433796,0.1046485260770975,0.09352121801101393,0.0962166407272054,0.3351210712374845,-0.9770795606914733,0.524907844045442,0.1046485260770975,0.11006985213536659
194,三标准差Z值规则基准,0.2,8.559523809523807,22.95,115.2904761904762,0.008639308855291577,0.9308879789299652,0.022832291383528144,0.012535442471272945,-0.09305186696372461,0.4697636438926284,0.785649497894396,0.5031668381807154,0.15435949102162871,0.1574829931972789,0.05958859734369938,,,,,,
194,L1正则多因素逻辑回归,6.216666666666667,1.5,16.933333333333337,122.35000000000002,0.26853851691864644,0.9878885748889786,0.8056155507559395,0.4028077753779697,0.4188157099670185,0.6282135459038125,0.8746031746031746,0.7802631617373029,0.5521596917272616,0.1574829931972789,0.05249433106575963,0.1023882804758754,0.367264964719301,0.18633645305686655,0.7890958734297316,0.1574829931972789,0.10790471516566016
194,贝叶斯信息准则剪枝决策树,6.0666666666666655,9.40952380952381,17.083333333333336,114.4404761904762,0.2620590352771778,0.9240248380337198,0.39199999999999996,0.31412192566109837,0.22085031219781007,0.5930419366554488,0.8197764820213801,0.41457108369331475,0.19074029314328617,0.1574829931972789,0.10528020732102365,0.1322256243126278,0.4431273723660034,-0.4712994141918978,0.5373555226058814,0.1574829931972789,0.11229172946374676
195,三标准差Z值规则基准,0.8,7.716666666666666,17.93333333333333,120.55000000000001,0.04270462633451958,0.9398388773388773,0.09393346379647752,0.05871559633027525,-0.02491655161566784,0.4912717518366984,0.8255102040816327,0.5719246784082193,0.15428913991156407,0.127437641723356,0.05793650793650793,,,,,,
195,L1正则多因素逻辑回归,4.383333333333333,2.25,14.349999999999998,126.01666666666665,0.23398576512455516,0.98245841995842,0.6608040201005025,0.3455978975032852,0.347706214833596,0.6082220925414876,0.8870748299319728,0.7833522382565978,0.5116274745589,0.127437641723356,0.04512471655328798,0.08697682491890678,0.3104612501653506,0.031806300428637024,0.8644337865647741,0.127437641723356,0.10541370369773638
