自助序号,异常类型,路线,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,ROC曲线下面积,PR曲线下面积,实际异常比例,预测异常比例,布里尔分数,对数损失,校准截距,校准斜率,校准实际异常比例,校准平均预测概率
281,T21,对应染色体三标准差Z值规则,0.0,0.0,4.0,143.0,0.0,1.0,,,,0.5,0.9727891156462585,0.595957167832168,0.03888831338831024,0.027210884353741496,0.0,,,,,,
281,T21,L1正则多因素逻辑回归,0.5,1.0,3.5,142.0,0.125,0.993006993006993,0.3333333333333333,0.18181818181818182,0.19104190154647405,0.5590034965034965,0.9693877551020408,0.5384008352758354,0.15854499484136544,0.027210884353741496,0.01020408163265306,0.02453577982965765,0.12304583907946971,-1.1743834157739945,0.6320527549461966,0.027210884353741496,0.024255675887528083
282,T13,对应染色体三标准差Z值规则,0.0,3.316666666666667,7.083333333333333,136.60000000000002,0.0,0.9762954139368673,0.0,,-0.034184704525966,0.4881477069684336,0.9292517006802721,0.42466313982412496,0.08844163412339287,0.048185941043083894,0.02256235827664399,,,,,,
282,T13,L1正则多因素逻辑回归,1.9166666666666665,1.5,5.166666666666666,138.41666666666666,0.2705882352941177,0.9892793329362716,0.5609756097560975,0.3650793650793651,0.36936209622008465,0.6299337841151946,0.9546485260770974,0.6970463611293238,0.3558221898382848,0.048185941043083894,0.023242630385487528,0.03789735119905358,0.17060595258112354,-0.6267795011427707,0.7053839456517397,0.048185941043083894,0.044113188118934485
282,T18,对应染色体三标准差Z值规则,0.0,3.8857142857142852,12.5,130.6142857142857,0.0,0.9711099309612322,0.0,,-0.05023284812388251,0.4855549654806161,0.8885325558794945,0.4875804095120081,0.08592062862518465,0.08503401360544217,0.026433430515063167,,,,,,
282,T18,L1正则多因素逻辑回归,5.5,4.416666666666666,7.000000000000001,130.08333333333334,0.44,0.9671623296158612,0.5546218487394958,0.49070631970260226,0.45280222624601896,0.7035811648079306,0.9223356009070296,0.9011716764029032,0.6285435026920088,0.08503401360544217,0.06746031746031747,0.04976637243998552,0.1781467486362023,-0.007492531098128882,0.9479543113291768,0.08503401360544217,0.08143204610579714
282,T21,对应染色体三标准差Z值规则,0.0,0.0,3.7499999999999996,143.25,0.0,1.0,,,,0.5,0.9744897959183674,0.36812247800031406,0.026071142186601465,0.025510204081632654,0.0,,,,,,
282,T21,L1正则多因素逻辑回归,1.6666666666666665,2.0,2.083333333333333,141.25,0.4444444444444445,0.9860383944153578,0.45454545454545453,0.449438202247191,0.4352206333078239,0.7152414194299012,0.9722222222222222,0.7799063685974683,0.48280782520951765,0.025510204081632654,0.02494331065759637,0.01723642069842614,0.08547507762789582,1.5651585856736714,1.5908507259795686,0.025510204081632654,0.03004685383029097
283,T13,对应染色体三标准差Z值规则,0.6,2.2666666666666666,7.133333333333334,137.0,0.07758620689655173,0.983724269985639,0.20930232558139533,0.11320754716981134,0.0989853301984922,0.5306552384410954,0.9360544217687075,0.6355028853538081,0.15227312283722755,0.052607709750566896,0.01950113378684807,,,,,,
283,T13,L1正则多因素逻辑回归,0.3333333333333333,3.4,7.4,135.86666666666667,0.043103448275862065,0.9755864049784585,0.08928571428571427,0.05813953488372092,0.026521121480266415,0.5093449266271602,0.9265306122448981,0.6129478065965994,0.1789330875348326,0.052607709750566896,0.025396825396825397,0.04799999638149607,0.21607943923961984,-1.3717246786859967,0.4011051908887324,0.052607709750566896,0.0351582717272367
283,T18,对应染色体三标准差Z值规则,0.0,5.935714285714285,13.383333333333333,127.68095238095239,0.0,0.9555765427038971,0.0,,-0.06492019084218857,0.47778827135194857,0.8685779073534177,0.6550099007941165,0.13378312605628354,0.09104308390022677,0.04037900874635568,,,,,,
283,T18,L1正则多因素逻辑回归,5.65,4.833333333333333,7.733333333333333,128.78333333333333,0.42216687422166876,0.9638268679057003,0.5389507154213037,0.47346368715083803,0.4314695905013231,0.6929968710636845,0.9145124716553288,0.8798912167541504,0.6102763145161476,0.09104308390022677,0.07131519274376417,0.05535818270159458,0.20237060574181992,-0.182170729989131,0.8271895591046676,0.09104308390022677,0.08669467859451571
283,T21,对应染色体三标准差Z值规则,0.0,0.0,3.1666666666666665,143.83333333333331,0.0,1.0,,,,0.5,0.9784580498866213,0.5172061091314615,0.025614983036775913,0.021541950113378682,0.0,,,,,,
283,T21,L1正则多因素逻辑回归,0.3333333333333333,0.0,2.833333333333333,143.83333333333331,0.10526315789473684,1.0,1.0,0.1904761904761905,0.3212937364340773,0.5526315789473684,0.9807256235827666,0.6440794918931165,0.14741628424274789,0.021541950113378682,0.0022675736961451248,0.019614523597294226,0.09840437128966711,-0.48243341628555114,0.9127859901870192,0.021541950113378682,0.025720152726179075
284,T13,对应染色体三标准差Z值规则,0.6,2.933333333333333,5.199999999999999,138.26666666666665,0.10344827586206898,0.9792256846081209,0.16981132075471697,0.1285714285714286,0.10508295544521284,0.5413369802350949,0.944671201814059,0.4846353233911843,0.06813876261921573,0.03945578231292517,0.024036281179138322,,,,,,
284,T13,L1正则多因素逻辑回归,0.8333333333333333,3.5,4.966666666666667,137.7,0.14367816091954022,0.9752124645892352,0.1923076923076923,0.1644736842105263,0.13683797894819835,0.5594453127543877,0.9424036281179138,0.6324723109914087,0.18230316366038463,0.03945578231292517,0.029478458049886618,0.036139757936840766,0.16490875747786413,-1.4057066312668307,0.4985458242955563,0.03945578231292517,0.03872244716442924
284,T18,对应染色体三标准差Z值规则,0.0,6.576190476190477,9.533333333333331,130.8904761904762,0.0,0.9521615629763059,0.0,,-0.056988930248707464,0.47608078148815297,0.8904114026563006,0.6132478094165777,0.08765715103337715,0.06485260770975057,0.044735989633948814,,,,,,
284,T18,L1正则多因素逻辑回归,3.2,2.25,6.333333333333333,135.21666666666667,0.3356643356643357,0.9836323957322988,0.5871559633027523,0.4271412680756397,0.41616195487007834,0.6596483656983172,0.941609977324263,0.8710069331735192,0.5493367850387455,0.06485260770975057,0.03707482993197279,0.04159121487723656,0.15932070229590845,-0.26623818044043024,0.904657085640633,0.06485260770975057,0.0689786910786785
284,T21,对应染色体三标准差Z值规则,0.0,0.0,3.583333333333333,143.41666666666669,0.0,1.0,,,,0.5,0.9756235827664399,0.4886678339295124,0.0257829083736233,0.02437641723356009,0.0,,,,,,
284,T21,L1正则多因素逻辑回归,0.3333333333333333,0.0,3.2499999999999996,143.41666666666669,0.09302325581395349,1.0,1.0,0.1702127659574468,0.30159898048851635,0.5465116279069767,0.9778911564625851,0.5402715333934338,0.12755471747902716,0.02437641723356009,0.0022675736961451248,0.022375780430380573,0.11369014221464632,-1.472784918205438,0.5801248590830386,0.02437641723356009,0.02388125642922428
285,T13,对应染色体三标准差Z值规则,0.0,2.766666666666666,6.766666666666667,137.46666666666664,0.0,0.9802709769431899,0.0,,-0.030423372963795613,0.49013548847159494,0.9351473922902495,0.45275279279683145,0.052144084507719776,0.046031746031746035,0.018820861678004536,,,,,,
285,T13,L1正则多因素逻辑回归,0.5,4.4,6.266666666666667,135.83333333333334,0.07389162561576355,0.9686237223674827,0.1020408163265306,0.08571428571428572,0.04963221750311749,0.5212576739916231,0.9274376417233561,0.55558536784057,0.13879404791891775,0.046031746031746035,0.03333333333333333,0.04522263694652635,0.20942216278055995,-2.118632160390705,0.24309865810658068,0.046031746031746035,0.04346457424283399
285,T18,对应染色体三标准差Z值规则,0.0,7.645238095238095,9.8,129.5547619047619,0.0,0.944276690267944,0.0,,-0.06259945943075539,0.472138345133972,0.8813249109167477,0.5831346589494237,0.08250075152591133,0.06666666666666667,0.05200842241658568,,,,,,
285,T18,L1正则多因素逻辑回归,4.95,4.75,4.85,132.45,0.5051020408163265,0.9653790087463556,0.5103092783505155,0.5076923076923076,0.4727277457168525,0.735240524781341,0.9346938775510203,0.8697482081823429,0.5880447647453265,0.06666666666666667,0.06598639455782312,0.04413640099716697,0.16855659582252225,-0.6436664898968957,0.8506518060115434,0.06666666666666667,0.08694541654975803
285,T21,对应染色体三标准差Z值规则,0.0,0.0,2.5,144.5,0.0,1.0,,,,0.5,0.9829931972789115,0.6000406437084639,0.02676934273994327,0.017006802721088437,0.0,,,,,,
285,T21,L1正则多因素逻辑回归,0.0,0.0,2.5,144.5,0.0,1.0,,,,0.5,0.9829931972789115,0.5168045257318614,0.023474332165027947,0.017006802721088437,0.0,0.017051138483694488,0.09185238087189194,-4.379065696026104,-0.08094209121897196,0.017006802721088437,0.023407711683036996
286,T13,对应染色体三标准差Z值规则,0.0,3.1595238095238094,5.916666666666666,137.92380952380952,0.0,0.977605265378449,0.0,,-0.03035085678715621,0.4888026326892245,0.9382572076449628,0.40937128975863446,0.0494017605198139,0.04024943310657596,0.02149335924846129,,,,,,
286,T13,L1正则多因素逻辑回归,1.3333333333333333,2.45,4.583333333333333,138.63333333333333,0.22535211267605634,0.9826343768458359,0.3524229074889868,0.27491408934707906,0.25815316149680206,0.6039932447609461,0.9521541950113379,0.6607374905071302,0.24228267494127567,0.04024943310657596,0.025736961451247164,0.03415553878329413,0.15968594530809346,-0.8747578736813031,0.6162699737597043,0.04024943310657596,0.032377740759116334
286,T18,对应染色体三标准差Z值规则,0.0,5.2595238095238095,7.2,134.54047619047617,0.0,0.9623782273996866,0.0,,-0.043715850441666995,0.4811891136998433,0.9152413346290897,0.6116039495197221,0.06647063451940494,0.0489795918367347,0.03577907353417557,,,,,,
286,T18,L1正则多因素逻辑回归,2.75,3.1666666666666665,4.45,136.63333333333333,0.3819444444444444,0.9773485932284216,0.46478873239436624,0.4193138500635324,0.39454107916764986,0.679646518836433,0.9481859410430838,0.8787201592474005,0.4625892825050138,0.0489795918367347,0.040249433106575964,0.03797086695388544,0.14194252569727317,-0.6804095476969951,0.813953872667103,0.0489795918367347,0.06239323831813671
286,T21,对应染色体三标准差Z值规则,0.0,0.0,3.5833333333333335,143.41666666666669,0.0,1.0,,,,0.5,0.9756235827664399,0.4246337503691934,0.025492003793915266,0.02437641723356009,0.0,,,,,,
286,T21,L1正则多因素逻辑回归,1.3333333333333333,2.0,2.25,141.41666666666666,0.37209302325581395,0.9860546194073213,0.4,0.38554216867469876,0.371012151091962,0.6790738213315677,0.9710884353741497,0.525487576758471,0.3988410957638611,0.02437641723356009,0.022675736961451247,0.018051713214320177,0.10220756817271028,-0.24486246123405805,0.9613543812419215,0.02437641723356009,0.0271749404715284
287,T13,对应染色体三标准差Z值规则,0.0,2.1833333333333336,1.6666666666666665,143.14999999999998,0.0,0.9849770642201835,0.0,,-0.01314899338080639,0.49248853211009175,0.9738095238095238,0.37427260812581903,0.010194653351963958,0.011337868480725622,0.014852607709750568,,,,,,
287,T13,L1正则多因素逻辑回归,0.5,2.8,1.1666666666666665,142.53333333333333,0.30000000000000004,0.9807339449541284,0.15151515151515152,0.20134228187919465,0.20063955993908267,0.6403669724770642,0.973015873015873,0.7928931847968546,0.2036148815336596,0.011337868480725622,0.022448979591836733,0.012828516090213104,0.06569631085299993,-1.6955976783632407,0.8114734179636445,0.011337868480725622,0.03431698636311419
287,T18,对应染色体三标准差Z值规则,0.0,4.3428571428571425,9.116666666666667,133.5404761904762,0.0,0.9685033931377458,0.0,,-0.04486453408032966,0.4842516965688729,0.9084386135406544,0.6225358984790281,0.08125163522893525,0.062018140589569164,0.029543245869776486,,,,,,
287,T18,L1正则多因素逻辑回归,3.75,1.5,5.366666666666667,136.38333333333333,0.41133455210237657,0.9891212377613925,0.7142857142857143,0.5220417633410673,0.5204599511385344,0.7002278949318845,0.9532879818594103,0.8844798629883963,0.604032301466107,0.062018140589569164,0.03571428571428571,0.036464984374500416,0.1444947851354647,-0.00875706439371668,0.9588673033574162,0.062018140589569164,0.05943585276025454
287,T21,对应染色体三标准差Z值规则,0.0,0.0,3.4166666666666665,143.58333333333331,0.0,1.0,,,,0.5,0.9767573696145125,0.568964538662881,0.028994942750435557,0.023242630385487528,0.0,,,,,,
287,T21,L1正则多因素逻辑回归,0.0,0.0,3.4166666666666665,143.58333333333334,0.0,1.0,,,,0.5,0.9767573696145125,0.3477608066852578,0.01912320814601229,0.023242630385487528,0.0,0.023257047969210177,0.12552281122728084,-6.756297417608559,-0.7121817347473189,0.023242630385487528,0.021659415731767242
288,T13,对应染色体三标准差Z值规则,0.0,3.3380952380952382,5.583333333333333,138.07857142857142,0.0,0.976395319471336,0.0,,-0.030288309304553628,0.488197659735668,0.9393100097181729,0.582535340805862,0.09797762364240943,0.03798185941043084,0.022708130871396174,,,,,,
288,T13,L1正则多因素逻辑回归,0.5,1.6,5.083333333333333,139.81666666666666,0.08955223880597016,0.9886859163229228,0.23809523809523808,0.13015184381778744,0.126029390955801,0.5391190775644464,0.9545351473922902,0.5980854210302139,0.17308897740809512,0.03798185941043084,0.014285714285714287,0.03578247018218755,0.17047311225607345,-1.8208926269260057,0.36477414498014205,0.03798185941043084,0.03622442444485616
288,T18,对应染色体三标准差Z值规则,0.0,5.483333333333333,14.333333333333332,127.18333333333334,0.0,0.9586683417085428,0.0,,-0.0647010338536263,0.4793341708542714,0.8651927437641723,0.5880956972014002,0.1177461018741445,0.09750566893424036,0.0373015873015873,,,,,,
288,T18,L1正则多因素逻辑回归,5.75,5.25,8.583333333333332,127.41666666666666,0.40116279069767447,0.960427135678392,0.5227272727272727,0.45394736842105265,0.40766650979302316,0.6807949631880332,0.9058956916099773,0.8480528472929432,0.5418899657174556,0.09750566893424036,0.07482993197278912,0.06521146688738626,0.23979409618045439,-0.3008634360272392,0.7122752036191022,0.09750566893424036,0.0882863531729042
288,T21,对应染色体三标准差Z值规则,0.0,0.0,4.166666666666666,142.83333333333331,0.0,1.0,,,,0.5,0.971655328798186,0.520490859587709,0.030932658809122507,0.028344671201814053,0.0,,,,,,
288,T21,L1正则多因素逻辑回归,0.25,0.5,3.9166666666666665,142.33333333333331,0.06000000000000001,0.9964994165694282,0.3333333333333333,0.10169491525423731,0.13160565743161295,0.5282497082847141,0.9699546485260772,0.546676001555815,0.10692076016130185,0.028344671201814053,0.00510204081632653,0.026706565898424146,0.13086286780651488,-1.9654431183777281,0.40898350795889393,0.028344671201814053,0.024647980897865497
289,T13,对应染色体三标准差Z值规则,0.0,3.0500000000000003,9.866666666666667,134.08333333333334,0.0,0.9777588721438988,0.0,,-0.03904431401285,0.4888794360719494,0.9121315192743765,0.7146717618809866,0.23187012561436504,0.06712018140589569,0.02074829931972789,,,,,,
289,T13,L1正则多因素逻辑回归,0.25,2.9,9.616666666666667,134.23333333333335,0.025337837837837836,0.978852698104035,0.07936507936507936,0.03841229193341869,0.007241292732691868,0.5020952679709364,0.9148526077097505,0.5064397771617023,0.09505259773843365,0.06712018140589569,0.02142857142857143,0.06599289729968057,0.31293164439343213,-2.238567910606219,0.09232274868579639,0.06712018140589569,0.03232826120120844
289,T18,对应染色体三标准差Z值规则,0.0,5.016666666666667,12.766666666666666,129.21666666666667,0.0,0.962627265954805,0.0,,-0.05796922721566682,0.4813136329774025,0.8790249433106576,0.622076819155643,0.12908965204143816,0.08684807256235828,0.034126984126984124,,,,,,
289,T18,L1正则多因素逻辑回归,7.4,3.0,5.366666666666666,131.23333333333335,0.5796344647519583,0.9776508567171592,0.7115384615384616,0.6388489208633095,0.6120748459192407,0.7786426607345588,0.9430839002267575,0.9150045288298763,0.7401736622635018,0.08684807256235828,0.0707482993197279,0.04178055292049089,0.15914949896700017,-0.07900890521363432,0.9880607963065532,0.08684807256235828,0.08963732984501338
289,T21,对应染色体三标准差Z值规则,0.0,0.0,3.75,143.25,0.0,1.0,,,,0.5,0.9744897959183674,0.46142589360739455,0.025392987372491443,0.025510204081632654,0.0,,,,,,
289,T21,L1正则多因素逻辑回归,0.0,0.0,3.75,143.25,0.0,1.0,,,,0.5,0.9744897959183674,0.6370499644496154,0.056718900908797006,0.025510204081632654,0.0,0.024987690373914337,0.11885059246009141,-1.7800261779663753,0.4900477280772143,0.025510204081632654,0.024977454434514493
290,T13,对应染色体三标准差Z值规则,0.2,2.4214285714285713,7.166666666666667,137.21190476190478,0.027149321266968326,0.9826586638474917,0.07629427792915532,0.0400476758045292,0.01616923510737833,0.50490399255723,0.9347748623258828,0.5786111715927902,0.10173986395486798,0.05011337868480726,0.017832847424684155,,,,,,
290,T13,L1正则多因素逻辑回归,0.6666666666666666,2.7,6.699999999999999,136.93333333333334,0.09049773755656108,0.9806636428741944,0.198019801980198,0.12422360248447205,0.10378790539433898,0.5355806902153777,0.9360544217687075,0.6340910714690782,0.29688252415644134,0.05011337868480726,0.02290249433106576,0.0422235140977959,0.1942510419130779,-1.0689145199175936,0.5365270222947607,0.05011337868480726,0.04295733087412128
290,T18,对应染色体三标准差Z值规则,0.0,5.780952380952381,15.633333333333333,125.58571428571429,0.0,0.955993765179251,0.0,,-0.06979692036866511,0.4779968825896255,0.8543245869776482,0.5978216385873789,0.13291413507111927,0.10634920634920635,0.039326206673145445,,,,,,
290,T18,L1正则多因素逻辑回归,7.35,3.0,8.283333333333335,128.36666666666667,0.4701492537313432,0.9771631565592489,0.7101449275362319,0.5657472738935214,0.5390193284303265,0.723656205145296,0.9232426303854876,0.8664557670352905,0.7001914628720859,0.10634920634920635,0.07040816326530612,0.05282554366629431,0.21224936830707505,0.058629570858960284,0.8844511950588898,0.10634920634920635,0.09352475057295606
290,T21,对应染色体三标准差Z值规则,0.0,0.0,1.1666666666666665,145.83333333333334,0.0,1.0,,,,0.5,0.9920634920634921,0.28545539358600575,0.008696130742574141,0.007936507936507936,0.0,,,,,,
290,T21,L1正则多因素逻辑回归,0.6666666666666666,0.0,0.5,145.83333333333334,0.5714285714285715,1.0,1.0,0.7272727272727273,0.7546363905912276,0.7857142857142858,0.9965986394557823,0.5778938775510205,0.5748816101026046,0.007936507936507936,0.0045351473922902496,0.005302433200942131,0.04569525127299816,-0.05509252945328713,1.4284133133193186,0.007936507936507936,0.026361746139163485
291,T13,对应染色体三标准差Z值规则,0.4,3.233333333333333,6.066666666666666,137.3,0.061855670103092786,0.9769924098671727,0.11009174311926608,0.07920792079207922,0.0513124504270565,0.5194240399851328,0.9367346938775512,0.5152236692814803,0.0687974136719271,0.04399092970521542,0.024716553287981856,,,,,,
291,T13,L1正则多因素逻辑回归,0.75,1.9,5.716666666666667,138.63333333333333,0.11597938144329897,0.9864800759013282,0.2830188679245283,0.16453382084095067,0.15792490767284645,0.5512297286723136,0.9481859410430838,0.670274655006665,0.2539865643030719,0.04399092970521542,0.01802721088435374,0.03770197409076136,0.17559110204790357,-1.0941785366334345,0.5301816784910333,0.04399092970521542,0.03696527145816646
291,T18,对应染色体三标准差Z值规则,0.0,7.542857142857143,12.633333333333331,126.82380952380952,0.0,0.9438636283091754,0.0,,-0.07131169602541436,0.4719318141545877,0.86274700356333,0.5264398330952459,0.09281066674455715,0.08594104308390023,0.051311953352769675,,,,,,
291,T18,L1正则多因素逻辑回归,4.75,3.25,7.883333333333334,131.11666666666667,0.37598944591029027,0.9758124534854875,0.59375,0.46042003231017775,0.43466086068072146,0.6759009496978889,0.9242630385487529,0.8931731306273853,0.6277599939220517,0.08594104308390023,0.05442176870748299,0.04940283172987265,0.18199807667600618,0.07337036772287533,0.9049993059326904,0.08594104308390023,0.07512982993855935
291,T21,对应染色体三标准差Z值规则,0.0,0.0,4.0,143.0,0.0,1.0,,,,0.5,0.9727891156462585,0.5288357475857475,0.03274684654493668,0.027210884353741496,0.0,,,,,,
291,T21,L1正则多因素逻辑回归,0.0,0.0,4.0,143.0,0.0,1.0,,,,0.5,0.9727891156462585,0.5971091408591407,0.04494686243023933,0.027210884353741496,0.0,0.02663605602557163,0.1259276492658337,-1.9121890971837445,0.4336298249505293,0.027210884353741496,0.024076664377048244
292,T13,对应染色体三标准差Z值规则,0.2,4.076190476190476,4.116666666666667,138.60714285714283,0.04633204633204633,0.9714319088224006,0.0467706013363029,0.046550290939318374,0.017845298331435947,0.5088819775772234,0.9442662779397473,0.35999764965006015,0.02727315121295687,0.029365079365079365,0.029089731130547452,,,,,,
292,T13,L1正则多因素逻辑回归,0.75,4.45,3.5666666666666664,138.23333333333332,0.17374517374517376,0.968812054666511,0.14423076923076922,0.15761821366024517,0.1302897756301595,0.5712786142058424,0.9454648526077096,0.6557534962260712,0.28160927215537956,0.029365079365079365,0.03537414965986395,0.025332084496791345,0.12534908309072873,-1.2474010445956656,0.6700082131899981,0.029365079365079365,0.041169989506570095
292,T18,对应染色体三标准差Z值规则,0.0,6.192857142857143,10.066666666666666,130.7404761904762,0.0,0.9547746557240228,0.0,,-0.05686190976215402,0.4773873278620114,0.8893909944930353,0.5691308649435903,0.08582352993368376,0.06848072562358276,0.04212827988338193,,,,,,
292,T18,L1正则多因素逻辑回归,3.25,2.6666666666666665,6.816666666666666,134.26666666666668,0.3228476821192053,0.9805258033106135,0.5492957746478874,0.40667361835245047,0.3898509959223092,0.6516867427149093,0.9354875283446713,0.8310840858780753,0.4917225960570538,0.06848072562358276,0.04024943310657596,0.04800071331265865,0.18795498123217722,-0.4782850220754134,0.7846788291113205,0.06848072562358276,0.07270303702654878
292,T21,对应染色体三标准差Z值规则,0.0,0.0,2.75,144.25,0.0,1.0,,,,0.5,0.9812925170068028,0.591978212428819,0.029780683874419407,0.01870748299319728,0.0,,,,,,
292,T21,L1正则多因素逻辑回归,0.25,0.5,2.5,143.75,0.09090909090909091,0.9965337954939342,0.3333333333333333,0.14285714285714288,0.16629154700731139,0.5437214432015125,0.9795918367346939,0.563717391793648,0.11301540609891203,0.01870748299319728,0.00510204081632653,0.017557224622798216,0.0914389722497131,-1.2521624802068032,0.718977182943762,0.01870748299319728,0.024112208219822632
293,T13,对应染色体三标准差Z值规则,0.0,4.988095238095238,4.666666666666667,137.34523809523807,0.0,0.9649548343927735,0.0,,-0.03393556408379026,0.48247741719638676,0.9343213475866537,0.40710551785116866,0.04022630365931453,0.031746031746031744,0.03393262066731454,,,,,,
293,T13,L1正则多因素逻辑回归,0.9166666666666666,1.95,3.75,140.38333333333333,0.1964285714285714,0.9862997658079626,0.3197674418604651,0.24336283185840707,0.23168173103201115,0.591364168618267,0.9612244897959182,0.7329350475553219,0.30680742858043347,0.031746031746031744,0.01950113378684807,0.02615313296619776,0.11961742974753148,-0.6116321000540389,0.837728774516714,0.031746031746031744,0.037461760695859755
293,T18,对应染色体三标准差Z值规则,0.0,5.804761904761905,11.85,129.3452380952381,0.0,0.9570494864612512,0.0,,-0.060038983474480126,0.4785247432306256,0.8798995788791708,0.5466468482854404,0.08822874381610171,0.08061224489795918,0.03948817622287009,,,,,,
293,T18,L1正则多因素逻辑回归,5.0,2.9166666666666665,6.8500000000000005,132.23333333333335,0.42194092827004215,0.9784190405722037,0.6315789473684211,0.5059021922428331,0.4828465381817479,0.700179984421123,0.933560090702948,0.8624096048383174,0.6052211415991369,0.08061224489795918,0.05385487528344671,0.047945408057449776,0.18774040605060055,-0.1669110852779611,0.8390002027068205,0.08061224489795918,0.07553482125056028
293,T21,对应染色体三标准差Z值规则,0.0,0.0,3.833333333333333,143.16666666666669,0.0,1.0,,,,0.5,0.973922902494331,0.497596873440878,0.02824410205900209,0.02607709750566893,0.0,,,,,,
293,T21,L1正则多因素逻辑回归,0.6666666666666666,0.0,3.1666666666666665,143.16666666666669,0.17391304347826086,1.0,1.0,0.29629629629629634,0.41249187794561526,0.5869565217391304,0.9784580498866212,0.5223653099443957,0.20501788573619506,0.02607709750566893,0.0045351473922902496,0.022506001941394668,0.11702572717044687,-0.969409773455286,0.7001068024513867,0.02607709750566893,0.024428365958056846
294,T13,对应染色体三标准差Z值规则,0.2,2.3595238095238096,4.2,140.2404761904762,0.045454545454545456,0.9834535497228345,0.07813953488372093,0.057475196715703045,0.03766010566716397,0.51445404758869,0.9553773890508583,0.44801927138883646,0.053596770813154504,0.029931972789115642,0.017411726595400065,,,,,,
294,T13,L1正则多因素逻辑回归,1.0833333333333333,2.45,3.3166666666666664,140.15,0.24621212121212122,0.9828190743338009,0.30660377358490565,0.27310924369747897,0.2548079253733581,0.614515597772961,0.9607709750566894,0.5963821368362042,0.26068628783417247,0.029931972789115642,0.024036281179138322,0.026853699119722824,0.13733851330638383,-1.7384600387982463,0.4594772162434116,0.029931972789115642,0.036445018613163925
294,T18,对应染色体三标准差Z值规则,0.0,5.40952380952381,11.5,130.09047619047618,0.0,0.9600773150588648,0.0,,-0.0569431869475808,0.4800386575294324,0.8849692257855523,0.5914435794461467,0.09877603670524154,0.0782312925170068,0.036799481697440885,,,,,,
294,T18,L1正则多因素逻辑回归,4.5,3.4166666666666665,7.0,132.08333333333334,0.391304347826087,0.9747847478474786,0.5684210526315789,0.46351931330472107,0.43550850029725846,0.6830445478367828,0.9291383219954649,0.8879129008681392,0.597861082907548,0.0782312925170068,0.053854875283446714,0.04771896992281608,0.17595636881560606,-0.11894273096199295,0.8704484730415779,0.0782312925170068,0.07355355202741301
294,T21,对应染色体三标准差Z值规则,0.0,0.0,3.6666666666666665,143.33333333333334,0.0,1.0,,,,0.5,0.9750566893424036,0.5020328702305445,0.02930400002818327,0.02494331065759637,0.0,,,,,,
294,T21,L1正则多因素逻辑回归,0.5833333333333333,0.5,3.083333333333333,142.83333333333334,0.1590909090909091,0.9965116279069768,0.5384615384615384,0.2456140350877193,0.2837216560445215,0.577801268498943,0.97562358276644,0.439354172958824,0.19012221161996856,0.02494331065759637,0.0073696145124716545,0.022002772883421017,0.11934739089852196,-2.1927568242838387,0.3789403753434042,0.02494331065759637,0.024316909759271237
295,T13,对应染色体三标准差Z值规则,0.0,4.004761904761905,6.0,136.9952380952381,0.0,0.971597433299561,0.0,,-0.03452181586822977,0.4857987166497805,0.9319403952057014,0.4265171770047656,0.04689269983660889,0.04081632653061224,0.027243278263686426,,,,,,
295,T13,L1正则多因素逻辑回归,1.4166666666666665,2.75,4.583333333333333,138.25,0.23611111111111108,0.9804964539007093,0.34,0.2786885245901639,0.2582555342124622,0.6083037825059102,0.9501133786848072,0.5946599778603325,0.23369478673082866,0.04081632653061224,0.028344671201814053,0.03577728443754873,0.17535058978962267,-1.5493210078269455,0.4252641598311564,0.04081632653061224,0.036533630416019876
295,T18,对应染色体三标准差Z值规则,0.0,6.038095238095238,11.183333333333332,129.7785714285714,0.0,0.9555423101870517,0.0,,-0.05938929923064858,0.47777115509352586,0.8828474246841594,0.6120285287959487,0.09700408100001223,0.07607709750566893,0.041075477810171686,,,,,,
295,T18,L1正则多因素逻辑回归,4.75,4.0,6.433333333333333,131.81666666666666,0.4247391952309985,0.9705485335624003,0.5428571428571428,0.47658862876254177,0.4429338838814956,0.6976438643966995,0.9290249433106575,0.868723761688603,0.589220210191863,0.07607709750566893,0.05952380952380952,0.04641385578894834,0.17830578762870553,-0.18914268095688586,0.8637375115508539,0.07607709750566893,0.07377754044347551
295,T21,对应染色体三标准差Z值规则,0.0,0.0,4.25,142.75,0.0,1.0,,,,0.5,0.9710884353741497,0.5112684186342371,0.03551054881097192,0.02891156462585034,0.0,,,,,,
295,T21,L1正则多因素逻辑回归,0.9166666666666666,0.5,3.3333333333333335,142.25,0.2156862745098039,0.9964973730297724,0.6470588235294118,0.32352941176470584,0.36391903082050725,0.6060918237697881,0.973922902494331,0.5502250871159904,0.24644163492842333,0.02891156462585034,0.00963718820861678,0.02412690346857558,0.12216293305566926,-0.40157932548807407,0.8492463164822805,0.02891156462585034,0.026331836253461832
296,T13,对应染色体三标准差Z值规则,0.4,4.883333333333334,4.566666666666666,137.14999999999998,0.08053691275167786,0.965618399436752,0.07570977917981071,0.07804878048780488,0.04480070715400085,0.523077656094215,0.9357142857142858,0.5542092134740613,0.06903274459282135,0.03378684807256236,0.035941043083900226,,,,,,
