重复序号,有效标志,抽样技术误差标准差,达标事件数,一组方案贝叶斯信息准则,两组方案贝叶斯信息准则,贝叶斯信息准则两组挑战胜出标志,两组切点,两组低BMI组人数,两组高BMI组人数,固定效应_孕周标准化,固定效应_首次BMI标准化,固定效应_首次年龄标准化,固定效应_首次身高标准化,固定效应_首次生产次数,一组第1组_12周0天已达标比例,一组第1组_13周0天已达标比例,一组第1组_25周0天已达标比例,两组第1组_12周0天已达标比例,两组第1组_13周0天已达标比例,两组第1组_25周0天已达标比例,两组第2组_12周0天已达标比例,两组第2组_13周0天已达标比例,两组第2组_25周0天已达标比例,失败信息
76,1,0.0054611493756739835,488,210.86348022454857,215.73484920760484,0,36.43617476,151,16,0.3514632863559918,-0.13218854950290881,-0.08355547285040678,-0.04266117552483826,0.18487793250656223,0.6276497355796128,0.6631667104893582,0.9167502853394498,0.6604993126114336,0.6952833558001121,0.928751971942224,0.3277235120609676,0.3578773545098252,0.7452606451348235,
77,1,0.006669962237691761,483,209.64621363939,213.9709780909953,0,31.247618505,88,79,0.36367624461376835,-0.1237772452726164,-0.09421486256814308,-0.05428183462519663,0.17921133180684717,0.6194968821404856,0.6563285574577987,0.9222081109423413,0.715185019514172,0.7499019560201845,0.9538903405642091,0.5184776562671124,0.5547260009669644,0.8773754420734942,
78,1,0.005338033325858339,477,215.26697030970007,222.17695252582143,0,36.43617476,151,16,0.3637855369527896,-0.11372604344643199,-0.08803049914330406,-0.03641799326973241,0.1840816034224946,0.5957762149834954,0.6317757192856367,0.9177020388647856,0.6189076913032596,0.654818172263561,0.9267191986639047,0.4366761382430642,0.4697693397002601,0.8359739256462828,
79,1,0.0048348924459087625,484,210.8257786167005,215.83840901555453,0,36.43617476,151,16,0.3533308425617772,-0.11204798999619926,-0.0758180704939739,-0.04135444563899965,0.1758760561305303,0.6249914832115702,0.6595314497235973,0.9227870119329246,0.6568706744712065,0.6907496796949253,0.9343574677334167,0.37192226432665443,0.40319051111424054,0.7833394962743683,
80,1,0.004877187177847899,484,212.49015034946123,216.15000007124036,0,36.43617476,151,16,0.35734465421982325,-0.13609098461319413,-0.09070991946630244,-0.05455086895029633,0.18169953175085357,0.6151061980935509,0.6514315058643732,0.9205364362362953,0.6508384974277571,0.6867406315668602,0.9335887325026793,0.31796001994272804,0.3457048751609636,0.7420967012063991,
81,1,0.006065553510917075,484,210.2941316792342,216.45049775407364,0,36.999319045,153,14,0.34413869781562895,-0.09492469487805824,-0.0942272660077409,-0.030258087255701928,0.1805177408698857,0.6183672587109814,0.6538267137029453,0.9244909502074292,0.6430456874172334,0.6780307845444871,0.9333674827661431,0.3915739104992265,0.42456706760314855,0.8054810529460807,
82,1,0.0050863597296506345,488,207.41064545861178,214.4762609129079,0,36.43617476,151,16,0.33778620785550023,-0.1222468325855512,-0.08333575167447539,-0.04150102490365493,0.17340795582064034,0.639179309035734,0.6738073180163702,0.9174665818897405,0.662111125918471,0.69624116421801,0.9260286572277028,0.43561247798944297,0.46900448849645326,0.8158843493439892,
83,1,0.005588164057765889,486,211.11135494724408,215.7431383827958,0,36.43617476,151,16,0.33875010099113195,-0.1273018029978075,-0.08789125391365216,-0.04992917871476608,0.17613799391385465,0.6433282490250039,0.6771616678137872,0.9179526455773327,0.6750709776417161,0.7080691517273785,0.9296465436434882,0.3444924072681912,0.3745241484003311,0.7482869183881755,
84,1,0.004479159114030184,489,209.52052958798794,215.7211556571341,0,36.43617476,151,16,0.3345159428006312,-0.11892621790245361,-0.08626725669932249,-0.05058492616220815,0.18298678476002883,0.6368326375013266,0.6709975104890292,0.9173158531581083,0.6645883849060321,0.6980137755623864,0.9275389595294898,0.4463785288376079,0.48068205975626266,0.8248035098344593,
85,1,0.00517333989254997,484,213.06520330556177,218.95073489266235,0,36.43617476,151,16,0.34787055540227585,-0.11970638927776749,-0.08459654099344227,-0.046139975208557775,0.16045859878335586,0.6175358158079731,0.6535775069071699,0.9192496635384819,0.6474858063078145,0.6830471879617839,0.9302202344811633,0.3574476472710599,0.38840565532295346,0.7750153197393294,
86,1,0.0057461227293391,480,212.77381562486914,217.97469055648355,0,36.43617476,151,16,0.3416161510504107,-0.13352585946231876,-0.0875551484949336,-0.027409332133730764,0.20642850925077322,0.6314049512196716,0.6639485707767385,0.9106338288114585,0.6600421128702535,0.6918018534612318,0.9218301070007613,0.4226650782504403,0.4554712412394278,0.8010339081938265,
87,1,0.004507740969681338,486,207.79773322734152,212.04147056866537,0,36.43617476,151,16,0.35394522893220043,-0.1378434544040024,-0.10629586156103636,-0.05196948187953093,0.18957149552832697,0.6189994999150737,0.6542871289545192,0.9224976923282215,0.6544704261801965,0.6894239462351498,0.9356797520599311,0.3256982149760802,0.35220374142592425,0.7414291767907494,
88,1,0.0046776477962898735,490,205.27583455264343,209.50630021601165,0,36.43617476,151,16,0.3483754935709529,-0.12779710441707737,-0.08043991324177194,-0.04342667734146948,0.18283688383222907,0.640446278072439,0.6760012221277683,0.9234960064871288,0.6752769011977934,0.7100535776668276,0.9357541500541485,0.34070511340671406,0.37051243022489544,0.7555983661852418,
89,1,0.0060920460711820675,482,212.11037891659848,217.1695575611742,0,36.999319045,153,14,0.3580314869220315,-0.1325804637949742,-0.09317178132332746,-0.036428842767527926,0.19341633371928624,0.628575359960034,0.6622510109452874,0.912359753200116,0.6592227599810309,0.6921180457702745,0.9240806705045742,0.32511012577831094,0.35495965055699946,0.7321776106737142,
90,1,0.0038199101063477294,486,206.965502299919,212.3993107500578,0,36.43617476,151,16,0.3599419344528034,-0.1341089277878516,-0.09202966917561399,-0.050218112050268486,0.188401074407083,0.6214997850213598,0.657329910523107,0.9270910938456082,0.652806690389519,0.6880413285427834,0.9379877346203912,0.41044077154873754,0.4439926607974666,0.821292857199729,
91,1,0.004521598819738175,484,209.23399592541165,214.35225338086502,0,36.43617476,151,16,0.3456424367802782,-0.12218599270579554,-0.07563106578269088,-0.040356137574803636,0.18071527088024952,0.616118279392411,0.6529396721769345,0.9166654784836651,0.6454849501645604,0.6817796116478508,0.9273593492583001,0.34816101482856043,0.37992671607349654,0.7700993621222443,
92,1,0.005779283741805785,477,213.86363112293208,219.46625019773364,0,36.43617476,151,16,0.3422609859773442,-0.11466700910971339,-0.08430268315103263,-0.045973353336812406,0.18054168080632096,0.61817194583872,0.6528608917586339,0.9048209044500791,0.6499622962031217,0.6839253650231091,0.9172328061877982,0.3716829327063186,0.40399368096081356,0.7697904852200919,
93,1,0.00562349896357003,484,211.79844617648848,217.8994297763283,0,29.716817785,44,123,0.33855645566191606,-0.11991468991157617,-0.0706759048821226,-0.04895726626785362,0.1799978753621334,0.6373161366784856,0.6716920913670601,0.9088980641721246,0.7311896794382672,0.7622979372520511,0.9423706461004548,0.591161568316706,0.6263152698426356,0.8896200943958603,
94,1,0.0034710621744669695,486,207.581104062776,212.29239244841102,0,36.999319045,153,14,0.34531704436632493,-0.12188324767500461,-0.08997085049127676,-0.04976838258990903,0.18519510662479047,0.6274654752785411,0.663130428848392,0.92116252575543,0.6584644070070381,0.6934972746977086,0.9323197412762531,0.3541118845850413,0.38520519500897515,0.769758095906342,
95,1,0.006154938075537843,490,206.5193233162718,208.99160364175094,0,36.43617476,151,16,0.3583771669732499,-0.15321727065934185,-0.09498379848566625,-0.04318079764790576,0.19561025101978724,0.6534587550240001,0.6872975940924355,0.9244360330561088,0.6879624233106921,0.7208601433189781,0.9366599776810685,0.3860305422580399,0.417361274753854,0.7822552119176434,
96,1,0.0037233578924615366,490,206.58177400338104,211.0139247026466,0,36.43617476,151,16,0.35133616768001125,-0.13302208411997546,-0.0891959809572157,-0.03901693267111409,0.18532455791769867,0.6315309291042583,0.6679568146140161,0.9244880776994847,0.6651369096974136,0.7007631305243885,0.9360184311906994,0.3239219694402362,0.35460236587881017,0.7531953109925928,
97,1,0.004629221891081998,490,206.21077584603717,211.7438233173977,0,29.756464415,48,119,0.3589434767381617,-0.12692101014403034,-0.08629327665712598,-0.0496808015497016,0.1725877616206717,0.6274473728091952,0.6640380459442684,0.9296952728239837,0.7231800793379408,0.7569773675477595,0.9592809598530329,0.5755130586433236,0.6125606825413423,0.9096592493438199,
98,1,0.005228694381949414,486,210.7362816270386,217.21446898954036,0,29.756464415,48,119,0.3541413868986721,-0.12084139857232448,-0.08564811410629429,-0.03974275586169923,0.1754663192181828,0.6268908801979699,0.6622260180267505,0.9254598334716506,0.7098962488612767,0.7432134256186664,0.9532144006285185,0.5802731564631987,0.615942799338299,0.9065925627357201,
99,1,0.0045416352703312665,491,205.914527627236,211.1206112563471,0,36.43617476,151,16,0.35103073443255056,-0.13340240311461177,-0.07742208643937011,-0.04446147733921186,0.17615166560587023,0.6385133106459214,0.6739522287844872,0.9238423149954722,0.6693734677875258,0.704076539464845,0.9346727278718062,0.4139882483228145,0.4476109143995678,0.8121823771797789,
100,1,0.004969497646422238,484,210.7763399859669,215.26949293338066,0,36.43617476,151,16,0.34402793847367263,-0.13438288638755497,-0.08318770533372569,-0.050892920184169965,0.18839073468373393,0.6214864380403406,0.6571282534540248,0.9116176236411034,0.6573007825573628,0.6921746360620746,0.925001017336829,0.3233618789195296,0.3534310541686279,0.7394569386228909,
101,1,0.0042833817359915465,485,211.72477597908136,217.06554477826455,0,31.269159645000002,90,77,0.35123289194249163,-0.1364354349345866,-0.08794047666748894,-0.03405449574448558,0.16895893590913597,0.618177132048383,0.6549198073527649,0.9186707399317925,0.7114196092229809,0.7458567777675912,0.9500279754566525,0.5245239820803349,0.561123612849219,0.8775985735898679,
102,1,0.006454022157052233,487,208.14772417936942,214.0318582938579,0,36.43617476,151,16,0.336197102695739,-0.13242481305224696,-0.08552987431143884,-0.042778035592283985,0.185406038593302,0.6443474030026031,0.6784797482827818,0.9167006372033771,0.671212320959571,0.7047358991629485,0.9267946448572938,0.4237534816863359,0.45624725074850914,0.8034516678988219,
103,1,0.006129092688960703,483,212.68440936650433,220.04510338910467,0,36.43617476,151,16,0.35555412042717527,-0.11675645121311758,-0.07987926625114203,-0.03154869431644522,0.19821489722615013,0.6181334919431231,0.6537024675581781,0.9169166853064706,0.6390756588960146,0.6744968318416995,0.9250890340558726,0.44305652472415014,0.4756189422374729,0.8269852070369282,
104,1,0.005341974515131466,485,208.44387211814026,214.9234509824983,0,29.756464415,48,119,0.34503285316995924,-0.11990545759596617,-0.0900714209821164,-0.04161394085533454,0.18811179043391504,0.6241969310811767,0.6596410498684852,0.9167035006180345,0.7206562886105438,0.753895889113164,0.9503945106734116,0.5793389393051972,0.6149336965517526,0.8976577059000792,
105,1,0.007014959466186462,490,209.2625881199536,214.3132084459661,0,30.84344416,80,87,0.344658674445553,-0.13280832656532143,-0.07363405046269417,-0.04134363498745833,0.17560951007227224,0.648787524234462,0.6826963695391272,0.9177483289242236,0.7395324569345093,0.7702071149802813,0.948820252141474,0.5585174942989306,0.5934645971296162,0.8789708320353292,
106,1,0.0043997452213786,473,219.43152970870096,225.24370786543926,0,29.716817785,44,123,0.34919247907994744,-0.1350131386426165,-0.09273888047733174,-0.03459145990202931,0.18522077058026892,0.5980763218303518,0.6343751217130112,0.9108817800659944,0.728216079811775,0.7611985405969443,0.9551337420832108,0.556624617509051,0.593005539311024,0.8929735907163909,
107,1,0.004064931383835513,488,209.17500589529047,215.17666968151832,0,36.43617476,151,16,0.34557063554149164,-0.12250999512531194,-0.089499070789905,-0.048319532643906385,0.19301942368522657,0.63793096746995,0.6726333747270627,0.9209801898242943,0.6625924188625154,0.696632187553362,0.9298323409144843,0.4333638540367397,0.46791744832901494,0.8219224125434768,
108,1,0.005262735867487082,477,209.4818030833675,215.5705862641783,0,36.43617476,151,16,0.3631410157554882,-0.10428523717955829,-0.0901892862801082,-0.05314872431198922,0.18755130634085376,0.6035189587919652,0.6399155403180137,0.9219902222580397,0.6284447288892122,0.6646003348456035,0.9312001540362357,0.38013762581166144,0.4119175015613311,0.801071972000422,
109,1,0.005015886830698897,477,212.60222861234408,219.3707175448357,0,29.756464415,48,119,0.366024525007494,-0.11824496324659924,-0.09037825016900775,-0.05006302347312578,0.1877461539382437,0.5941729839246408,0.6322143876025154,0.9115443087447533,0.7049463898773677,0.7406149351123927,0.9492758999458383,0.5522393359037863,0.5902744853185624,0.893905978252387,
110,1,0.004245106124104238,485,211.6468974886527,216.93302779679715,0,36.43617476,151,16,0.34435945980589244,-0.1372490495474367,-0.08016726430711775,-0.04803476706130661,0.1822787896742957,0.6225684621803962,0.6573289966076937,0.9202663572878569,0.6527757048119727,0.6868914012319222,0.9313330250713951,0.40961807006953543,0.44278086094629476,0.8104434636767337,
111,1,0.005651719704988148,480,212.04283695804696,218.32224935372432,0,36.43617476,151,16,0.3504287209938894,-0.12854757300037706,-0.09622945004673958,-0.05232348717115611,0.18497063362269875,0.6101034726054314,0.6450541794160141,0.9120490246736379,0.6387996284486961,0.6733833041732369,0.9233092515006374,0.4167455604713395,0.4490677295538333,0.80929667265432,
112,1,0.006009824266067414,491,206.2969363830428,211.6117878695306,0,36.43617476,151,16,0.35096069735264906,-0.10624991732413512,-0.08895325791789445,-0.06015021823483288,0.18367159402690703,0.6414214412792233,0.6750974741327139,0.9256509718985885,0.6704401035368817,0.7035350289022712,0.936212056070641,0.386802732055046,0.41695443280678535,0.7853752061499033,
113,1,0.004174744528055601,491,208.754142476327,214.7283689369121,0,36.43617476,151,16,0.3530725831626454,-0.11894532340478567,-0.08223278098165147,-0.047585262582436984,0.1691282670153624,0.6293637084625983,0.6658411490251221,0.9268894462328292,0.6598791360842177,0.6955901084981034,0.9371731429094028,0.4321683486837392,0.4679202053868249,0.8353204159626713,
114,1,0.004385020693483119,484,209.8250163991049,215.743608493497,0,36.999319045,153,14,0.3541981972938903,-0.12705393148794708,-0.09260503035283307,-0.04662510165771759,0.1885554320536731,0.610777157111292,0.647289616664369,0.9175289426601605,0.6368039542259653,0.6730459882235388,0.9273230116470235,0.33620518316950015,0.3655439793191811,0.7572938709723023,
115,1,0.0054558023612444224,487,209.07698372466902,213.98931570435798,0,29.756464415,48,119,0.3512985152447043,-0.11859523171529372,-0.08797360621124894,-0.036698004636172635,0.19152682310457392,0.6268706818157569,0.6637507238823279,0.9187044148754967,0.8221281927805322,0.8496290611996802,0.97474081306223,0.5711531010041477,0.6085346902528217,0.8963355590951603,
116,1,0.004743769874922207,487,211.19283495569874,215.8075915095916,0,36.43617476,151,16,0.3431227585419705,-0.1380455164659032,-0.07847532367883844,-0.037114290341102654,0.17447859557349155,0.6300127711378486,0.665518985644754,0.9200015509626599,0.6654772355189509,0.7002630468777749,0.9328135717281046,0.40896822068596445,0.44192920557115667,0.806758856487733,
117,1,0.0045407726920589616,489,207.32195734353812,212.54677307784874,0,36.43617476,151,16,0.36108796193155,-0.1286966651560147,-0.08394459195692217,-0.03827196147574372,0.18986500592641423,0.6249836489187146,0.6609243139335058,0.9267052021163855,0.6564851384007196,0.691743357345215,0.9375765203536227,0.41546976110258144,0.44971664054514315,0.8237733986321838,
118,1,0.005012162815228945,481,212.95800892953068,218.579594508156,0,36.999319045,153,14,0.35087789934608743,-0.12598192742548878,-0.08006716354668882,-0.03546664844127793,0.18795488564604107,0.6180784393284355,0.6547246258577377,0.9151085967398899,0.6452939388404513,0.6812625135010212,0.9249288681074981,0.3382264217470863,0.37134512988424423,0.7633992003897021,
119,1,0.00456032538911978,484,211.17590694274563,217.99388563792945,0,29.716817785,44,123,0.3401719930585399,-0.12918458406658942,-0.08228292630912042,-0.035002031157795294,0.18840277429511915,0.6283319890411363,0.6634839016520834,0.9148080825393953,0.7353520765782453,0.7670212558447725,0.9512115054808848,0.5901341046127049,0.6257752418233195,0.8991181418723352,
120,1,0.004449965427313134,490,206.93038156937908,212.69766656290147,0,36.43617476,151,16,0.342578675007899,-0.12861220499969853,-0.0836722629657566,-0.040006535029253144,0.1875354553539864,0.6402992938438294,0.6749044542040202,0.9205218611072788,0.6693117926787088,0.7032445328124509,0.9310909143623047,0.42760510043730304,0.4608552541998038,0.813878365579976,
121,1,0.0045103191286665996,491,203.40738800582952,207.67840082291644,0,36.43617476,151,16,0.34674430523873784,-0.1165891708629106,-0.08609741734389595,-0.04160958079053304,0.1784848834480006,0.6375698506177833,0.6725939591485897,0.9246992810902145,0.6724526415977384,0.7067352064096213,0.9370466530850073,0.36893326873923815,0.39966201512582566,0.7780163534193926,
122,1,0.0035852965260346273,482,211.36182388513666,217.3826058248011,0,36.43617476,151,16,0.3539236418740157,-0.12305669873012187,-0.0835762787053746,-0.046968013837954535,0.18400685978535913,0.6094780204505299,0.6465899647370659,0.9172333505770133,0.6374686939427363,0.6740931773832176,0.9273844277404394,0.3420596320744361,0.37405937370531483,0.7704941961133585,
123,1,0.005216313416422692,488,207.79069110552578,213.99176943511554,0,29.756464415,48,119,0.35273534157872766,-0.12184471001853098,-0.08378836218904692,-0.0413839332805563,0.17893852343173886,0.6285238365463934,0.6641945709707421,0.9265286303660943,0.7118024205342226,0.7456527794805169,0.9542628834582733,0.5801323831013061,0.6159961372282229,0.906919927587613,
124,1,0.005356151636831315,490,206.46870442988333,212.3558164280273,0,36.43617476,151,16,0.34283955246722597,-0.11548202314083067,-0.09125805952699532,-0.044209935721873095,0.1718369202398729,0.6353601875154654,0.6706022445912512,0.9277359554250144,0.6614671823435193,0.6960523730344788,0.9367118714705545,0.36812780500986114,0.40054052375544863,0.7869738319623423,
125,1,0.005332189291129214,486,210.9064573996994,215.192829545287,0,36.43617476,151,16,0.3524143340080094,-0.11933770962445532,-0.06874388905827646,-0.04105222460529134,0.17712105464359537,0.61966134183328,0.6555209077769112,0.9216976741469918,0.6522297728131327,0.687486467222328,0.9333987360701756,0.3583285088315437,0.3896779576643018,0.7778390712908252,
126,1,0.005851860164439565,490,210.07634132974988,213.61988801560705,0,36.43617476,151,16,0.3519271311631526,-0.13753197763323602,-0.09945922841111435,-0.029698074800275132,0.18461715259996891,0.6240276045226237,0.6609051872579614,0.9235153569624655,0.66028744379334,0.6964453324029848,0.9360734264097624,0.32225623790102714,0.3523759781845492,0.7532079197647297,
127,1,0.003822296667668696,489,207.01283633380064,211.09797961865598,0,36.43617476,151,16,0.35337671514534297,-0.15749271591158512,-0.08909735405924359,-0.03423366257813271,0.1917515150861796,0.6359624248639804,0.6717907542779812,0.928021984010129,0.6693471582516726,0.7044160009675482,0.939404826225662,0.37848040198724203,0.410832255176866,0.7940468233877109,
128,1,0.00441708489707772,488,204.60174530944462,210.59185986113414,0,36.696902405,152,15,0.34926992442569094,-0.13460367944593815,-0.0825122797522121,-0.045556457228025274,0.18001559638530076,0.6348996726228207,0.6701705925622321,0.9254957463010132,0.6615161914992028,0.6960556001960571,0.9346928305185059,0.41058820383556627,0.44515384431980926,0.8154827480892874,
129,1,0.006035168046337215,490,207.04547913279595,212.33536736122988,0,36.43617476,151,16,0.34592927804872575,-0.13270831876385872,-0.09645483217766818,-0.057806963861220625,0.19436990475932345,0.642601972712981,0.6760713946591942,0.9212960727585995,0.6726206840730261,0.7053112099782299,0.9322681543792306,0.41473861616283764,0.44720145303884806,0.803599905484794,
130,1,0.004888853267908802,477,215.05190482344022,220.69209085077978,0,36.43617476,151,16,0.3560412965644236,-0.12289324659499559,-0.08408919255793831,-0.04187962366782436,0.17248682580404065,0.6033530999762792,0.6391686731669218,0.919861972659284,0.6311929437865074,0.6667065029841192,0.930314477419236,0.35157954079913006,0.38172516039468674,0.7747338858826498,
131,1,0.005118332291739224,482,212.35869622925625,216.7243742578578,0,36.43617476,151,16,0.3604080607298897,-0.11016791489191145,-0.08861870252047076,-0.05207315693324437,0.1900534125157063,0.6132672613950564,0.6493870971810916,0.92116702879513,0.6477928887644941,0.6834188863970344,0.9337058540407673,0.3359258151361535,0.36551161657106623,0.7606767974739652,
132,1,0.004681483597650067,482,211.85602860235164,216.6611766757751,0,36.43617476,151,16,0.3483025685759193,-0.1428292407202406,-0.09297795542895333,-0.04387261413176463,0.18987180162624834,0.6217354690440215,0.657489182796842,0.921538419743795,0.6547823950782158,0.6899240513361352,0.9334353657102538,0.4002734103691091,0.4332243913056167,0.8071054663253192,
133,1,0.0035550684512308615,486,208.92895348236686,213.69131551710433,0,29.756464415,48,119,0.34972706004141524,-0.1268627572544236,-0.08488593031474194,-0.04499603619696846,0.17953696254827922,0.6193148309882011,0.656378464883755,0.9166978946419477,0.730712083125827,0.7648355293727187,0.9536524680415943,0.5662164714008981,0.6034286268849897,0.8947453242889428,
134,1,0.0035908278917748124,479,212.57987885003462,218.74046254191512,0,36.43617476,151,16,0.35715597129029475,-0.11840885606328404,-0.08746746854438228,-0.04065754582318063,0.1821809220637397,0.6067100120167919,0.6423393055470865,0.9183520933375714,0.6342489623164763,0.6695011291486382,0.9287112427349601,0.3530360963100353,0.3836710953290472,0.7735511973028752,
135,1,0.003809304431991555,485,210.68175005606068,216.6084154206597,0,36.43617476,151,16,0.35067331067600327,-0.13458001862498567,-0.08770301344379379,-0.03979552607487115,0.1785231943126839,0.6275337644746338,0.6636955934185371,0.9226584373449898,0.6551467293428449,0.690744033416827,0.9324413875433274,0.41221766681898664,0.44623543541593125,0.8158470309337633,
136,1,0.0038760488235098137,487,209.39202203261317,215.11265128972292,0,36.999319045,153,14,0.34809481850744517,-0.12795414291811333,-0.07934270912150254,-0.04946739787924286,0.18317842776818208,0.6261089354128099,0.6623015856361417,0.9193400343127865,0.6519989685227933,0.6876418012039711,0.9286750212232192,0.33600818390592513,0.3671375881978588,0.757589102360171,
137,1,0.0045561598820189,490,207.17587053012605,212.92614977259143,0,36.43617476,151,16,0.34043035094692053,-0.1268839672777316,-0.09180234307588014,-0.04523129099715463,0.189257917287871,0.6386645944511291,0.6732263591243755,0.9224939105428155,0.668839911385119,0.7026246444307007,0.9332594577963476,0.4406518165217037,0.474843866697195,0.8266043128537517,
138,1,0.004617380922534797,490,209.54322597472387,213.43480439945773,0,29.756464415,48,119,0.3460059963622836,-0.1351143489707551,-0.08656729282320573,-0.039992987940063986,0.1781708620885696,0.6302977746819161,0.66557301677405,0.9180886565655826,0.8370158479364725,0.8625001724915736,0.9782255016052869,0.572754511990712,0.6084073846848712,0.8939050493834197,
139,1,0.005200974553608991,483,209.9740565784397,214.66359582325344,0,36.43617476,151,16,0.3336626683495447,-0.12880179061432104,-0.0967314560430993,-0.03571193519471683,0.19195221270215354,0.636380777921435,0.6706753849773925,0.9143734233438993,0.6670743150927723,0.7006059936986926,0.9258704318901978,0.3467890487530642,0.37736620896817863,0.7511170108345375,
140,1,0.003590379758207705,488,208.38132761429497,213.6680584641847,0,36.43617476,151,16,0.3550640552002907,-0.1204469115333091,-0.08243125456893832,-0.040439976503490696,0.1756133525316695,0.6268657450651655,0.6635249871014786,0.9271950252158421,0.6568803745494897,0.6928569302252905,0.9373582530251082,0.3538402129825765,0.3863489487765097,0.7829957271087445,
141,1,0.004759909129860651,494,205.93371128189847,210.88303554185575,0,36.43617476,151,16,0.341148646162942,-0.11473302226696315,-0.08897459976701128,-0.049792811037544966,0.16628007695701222,0.6390837987848573,0.6740160225068257,0.9305617496916894,0.6730002701342406,0.707166273313582,0.9420957011904609,0.3739140724638675,0.40508256109210083,0.788637076507245,
142,1,0.004568492034085926,482,209.6744933737205,216.55766074734362,0,36.43617476,151,16,0.35477001809138775,-0.11738132563869019,-0.08453874797952197,-0.044722562011532935,0.1894608994796352,0.617133844277029,0.6533336619504909,0.9215011076880348,0.6419567393714025,0.677739128923605,0.930498093566424,0.4413123104736819,0.4761088195676013,0.8368961439563347,
143,1,0.0036476419455551542,482,211.00024229539315,216.3747573107732,0,36.43617476,151,16,0.3463543421200435,-0.12806943615839636,-0.0782103390910477,-0.042382986367679405,0.1724263812563611,0.6176618330254535,0.6533793514281246,0.9177752481383938,0.6460247815863884,0.6811079483639924,0.928104996438319,0.33586558144532097,0.36740589742779617,0.7596507248957634,
144,1,0.004759572458357709,482,210.53435104222316,215.6272404978834,0,36.43617476,151,16,0.3566157996363174,-0.12565513457958705,-0.08645251236125229,-0.04319922087478184,0.1858293162364098,0.6117146072665176,0.6491026661904734,0.9178924432700802,0.6443829416001279,0.6812803196119331,0.9296779590779741,0.3339220326423866,0.36468858990605146,0.7625138817123227,
145,1,0.006271336543178288,484,210.3889648554751,215.45145528213448,0,36.43617476,151,16,0.35692555888733507,-0.12538889633495065,-0.09043817024381676,-0.04811430054168335,0.18424185837807638,0.6258317283076096,0.6606174108324789,0.9218161890144796,0.6566065225773215,0.6907983730166961,0.933058465844963,0.33537392898684715,0.3647128714370506,0.7522182222792051,
146,1,0.005828162589773617,476,220.90878191085912,226.0614434106011,0,36.43617476,151,16,0.35768845956859535,-0.13102916487231842,-0.08723512602001227,-0.05396142522077107,0.17403464426717247,0.594323486229916,0.62933581038051,0.9148519502859381,0.6274389140923495,0.6620200592527029,0.9276789940728238,0.3244935771866735,0.35361831609823907,0.7489304307607718,
147,1,0.005048304865152176,483,209.42754145644128,214.92609390461843,0,36.43617476,151,16,0.35672491708957893,-0.1339606268246253,-0.08396550752795863,-0.035927288854524134,0.19120405332948232,0.6234923720287194,0.6598893660695306,0.9208562616388092,0.6523732827429951,0.6880566911495014,0.9309946153103598,0.41080230566926423,0.4461209537447434,0.8175245569190204,
148,1,0.005490825615003126,485,213.45510313917765,217.88377553275132,0,36.43617476,151,16,0.34343988592015684,-0.12539660221126747,-0.08350612688711714,-0.04568783988164448,0.18060501080703675,0.6205462685672437,0.6561151259397671,0.9168321375420379,0.6537869797985292,0.6886854436211264,0.929058394467775,0.33956719182767325,0.3701906397814141,0.7573919224827736,
149,1,0.005295903451865498,487,208.89215401337825,214.95430445183268,0,36.999319045,153,14,0.3403937505196145,-0.1156794038070633,-0.09218519916824822,-0.04561232390187982,0.17329960908540432,0.6339987646518271,0.6692444090717182,0.9181534843913992,0.6612069270505051,0.6958145029479439,0.9280830085960317,0.36843074604389986,0.40044118358563324,0.7751532300364696,
150,1,0.004480978472773595,478,214.21517530455483,219.03085493143084,0,36.43617476,151,16,0.3580318918126607,-0.14201009148109178,-0.07890265340229435,-0.03492169275839075,0.1824261148624126,0.6042759732793359,0.641515475464667,0.9147235134262163,0.6399879014850477,0.6767008102040073,0.9278393770237583,0.3953230675696307,0.4292588882985472,0.8073618358507586,
151,1,0.0059880813762105455,483,217.87386887191232,223.69970337843478,0,36.999319045,153,14,0.34027122050359754,-0.12365915108489656,-0.08065458436941503,-0.04175321495900807,0.18265297059194202,0.6292936682646392,0.6629146472925959,0.9127131628820091,0.6578144758895789,0.6906791362999517,0.9235886697920628,0.35287371952408464,0.3842082910258173,0.755956216859951,
152,1,0.003320610690980428,489,207.13543440525996,210.74450671380993,0,36.43617476,151,16,0.35784476473003307,-0.12260818632164289,-0.08602151491794734,-0.047557948127826176,0.17466135670495553,0.6292521202518591,0.6660897240912965,0.9302799840146833,0.6677835642217744,0.7036755994773299,0.9428417672220747,0.34340231908270563,0.37551654809656543,0.7783821722244315,
153,1,0.004189312095749411,479,213.58570100248505,217.48485160314925,0,36.43617476,151,16,0.349850580541723,-0.12021838226715371,-0.08613949877066551,-0.039279515985894235,0.19330580678184658,0.6166634985909609,0.651985859454221,0.91168608587707,0.6495287426575262,0.6841378019613079,0.9240778592086564,0.3544967879156993,0.38636209305697644,0.7661029657613114,
154,1,0.004028619133416819,484,209.4504454958501,212.7923291331947,0,36.43617476,151,16,0.35215244817776653,-0.13003603044166545,-0.08145087168003966,-0.03322677419371469,0.1877971514259655,0.6221066475343638,0.6581143738828652,0.9209296388879392,0.6577363023955668,0.693000136419815,0.933611280054381,0.33225861355062425,0.36284706849890996,0.756869221032894,
