自助序号,有效标志,一组方案贝叶斯信息准则,两组方案贝叶斯信息准则,贝叶斯信息准则两组挑战胜出标志,两组切点,两组低BMI组人数,两组高BMI组人数,固定效应_孕周标准化,固定效应_首次BMI标准化,固定效应_首次年龄标准化,固定效应_首次身高标准化,固定效应_首次生产次数,一组第1组_12周0天已达标比例,一组第1组_13周0天已达标比例,一组第1组_25周0天已达标比例,两组第1组_12周0天已达标比例,两组第1组_13周0天已达标比例,两组第1组_25周0天已达标比例,两组第2组_12周0天已达标比例,两组第2组_13周0天已达标比例,两组第2组_25周0天已达标比例,失败信息
114,1,212.44222396449513,220.37115729195574,0,35.614437525,141,26,0.365836412688499,-0.07430174330588672,-0.10496402732905494,-0.02359867123339287,0.15793391897416945,0.6017553458135227,0.6399409035817542,0.921077782179651,0.6300015449315802,0.6675732433349786,0.9308130827537335,0.49827489457977436,0.5369574761984226,0.878279502239457,
115,1,206.5768799444683,210.986584695543,0,29.756464415,48,119,0.383511104997951,-0.15970277265978916,-0.0917548972415313,-0.05254725121270587,0.19726729473470922,0.5997224378021017,0.6399428415994589,0.9389275282303556,0.712539631618303,0.7501445052866237,0.9694284079641639,0.5519211700412351,0.592177763216469,0.9219443093792193,
116,1,192.2315801075965,199.44315258218666,0,36.43617476,151,16,0.3293628092757586,-0.10852414183307516,-0.10297030770432897,-0.07178855096195914,0.271649831001382,0.6657470344220892,0.6992721569688632,0.923618402836783,0.6866537696478529,0.7195933235855169,0.9312823154040817,0.5362150384442824,0.5711550177634765,0.866127392988871,
117,1,187.06496321062295,187.7008514986568,0,36.43617476,147,20,0.3106290964643677,-0.2168357327830085,-0.10886264238337985,0.051643022395533915,0.1453452736403276,0.7027264666621145,0.7354789358910169,0.9369041676270531,0.7536175114154915,0.7837062078381073,0.9521766536081384,0.40517030059611,0.43998401972900075,0.8011525337107079,
118,1,226.21295677654064,225.81195309614918,1,36.43617476,151,16,0.34814018524040546,-0.15283877005596452,-0.1125035362372645,-0.031586986312754466,0.19675094323718864,0.5621218510432456,0.5990744689255117,0.8872181200403547,0.607634427626257,0.6443564308964437,0.9064653695519141,0.24643901310048266,0.2719292274328017,0.6755451829819448,
119,1,198.80665629239527,198.40866862912299,1,30.119388739999998,66,101,0.2969679906447402,-0.1692769832135144,-0.009049967335302353,-0.028836341333999267,0.22384229717151558,0.6852740366198529,0.7163428475244231,0.9166056904701314,0.8073576726163497,0.8315536981031715,0.9569337127251231,0.5886592552710769,0.6224705763394257,0.8768408969928952,
120,1,193.6052411863302,196.9977814993918,0,36.09730783,156,11,0.3594147783116301,-0.15752393653132005,-0.09092382274381337,0.0018060970383659912,0.13832689800331086,0.6660126013480039,0.7030963796704248,0.9377223918513542,0.7008983311202905,0.7364421299133337,0.9478071441011309,0.4550774856284743,0.49459268738806056,0.8540203417379838,
121,1,207.02090890230062,208.61331873261787,0,29.693442675,43,124,0.32337410237053094,-0.17591636765751256,-0.06455277391543703,-0.03737033191699665,0.2069546333231946,0.6408713474164425,0.6759234483777368,0.9169860417638513,0.8817942696948774,0.9016951529489983,0.9836612373300371,0.5819212425522513,0.6179728154877274,0.8930845066243953,
122,1,190.04830877105604,195.2965816113803,0,29.756464415,54,113,0.31349014837027683,-0.10669484231153764,-0.19837926624922317,-0.006553961741987017,0.2000841817642416,0.6736589579827086,0.7086266191095921,0.9350360069275928,0.7327353386763898,0.7663602995317859,0.9549955874768217,0.6190346745077231,0.6545297600722261,0.9137406342283961,
123,1,208.6368311910841,212.89589096518023,0,36.43617476,149,18,0.3330231027870543,-0.11522477974443093,-0.0846155343892751,-0.08987852852235931,0.15876484857548337,0.6569407986095369,0.6896759448579564,0.9126895890079763,0.6979651406608594,0.7292382864766201,0.9278226875757178,0.4011593231274681,0.43418083863634727,0.7808084101509215,
124,1,198.20203813421847,199.64644400343354,0,29.756464415,44,123,0.3461117031194443,-0.11523096955437317,-0.13903309014059384,-0.050086697375749306,0.17271729385462087,0.6383364496433693,0.6749373359282077,0.9216005888091163,0.8415335044575027,0.8676040010831744,0.9782459176890286,0.5818646661085515,0.6190126087607546,0.8995548232921675,
125,1,199.87486648069552,199.34851188510692,1,36.09730783,146,21,0.3657414358527242,-0.1515581101928222,-0.10351994879828703,-0.019106520132460315,0.17120289151059548,0.611377370424971,0.6542526393682097,0.9302045034141833,0.6674119886875672,0.7092364832538306,0.946703472062181,0.3405936911491388,0.375498700647517,0.8033495916518978,
126,1,190.55046381681947,196.32263393351514,0,36.43617476,155,12,0.2760358711157286,-0.11254114794863858,-0.0904175588302183,-0.10779634798968946,0.15546882475685123,0.6635482358919851,0.6970993526703305,0.9146472279386652,0.6903502947432266,0.72336742888782,0.9250280556797528,0.3487207462774162,0.37509732084541225,0.7326587487658275,
127,1,199.0245903729316,200.24422949540553,0,35.614437525,142,25,0.3526355600925181,-0.15544869748283627,-0.15071594793785398,-0.06442122889917955,0.20660425602459795,0.6541329465647626,0.6878529205562381,0.9276130513542392,0.7127940392298572,0.7449330392339532,0.9476568268951568,0.40625846255412895,0.43709950994889246,0.7960962806258911,
128,1,214.4702536371897,216.24026556479674,0,31.743230699999998,101,66,0.3792312724603579,-0.14825590052943977,-0.12400799697146485,0.040871945062387456,0.1606960939227786,0.5527634698023374,0.5961888774702945,0.9209929779643217,0.6663080811081619,0.7092242356724713,0.9554983164807654,0.4236538717983607,0.46287237776571866,0.8630565139389345,
129,1,208.85645578450047,215.19379036165924,0,36.43617476,148,19,0.3304054518534902,-0.08940029062170854,-0.11216336293492989,-0.09261877757572258,0.1008517110129158,0.6224154838886332,0.65711903696567,0.8998821116948158,0.6593420691858558,0.6934439959385047,0.9148071347821617,0.39323785797947564,0.4246062690002062,0.775993806584706,
130,1,194.57362605683048,195.6443409274529,0,36.738591400000004,147,20,0.3107685900404303,-0.1384549151615668,-0.08872043275749554,-0.12869451197482573,0.2417493505871356,0.6302280997206924,0.6650798676530206,0.9414814712824379,0.6906909051790483,0.7241801217397922,0.9594517633964365,0.2578006548098398,0.2819623709529611,0.7025535849603941,
131,1,201.74690418426846,205.18478082955193,0,36.43617476,147,20,0.3410012287793387,-0.12933766950662975,-0.008438987197260868,-0.007072966776857273,0.11331548134516944,0.66316139767082,0.6991276539781824,0.9303081929265382,0.7159869930153778,0.7499143496938427,0.9467996992153769,0.47343358389685963,0.5104926185291104,0.8498574327132337,
132,1,210.29325720677025,213.8123850614537,0,36.43617476,152,15,0.296481219934155,-0.11160815525963333,-0.05267356240292532,-0.011406402702585567,0.1978778171893351,0.6415022130828475,0.6756622076044106,0.8977706801931679,0.6781854143571451,0.7116670613125841,0.9127442329899971,0.3700903914486531,0.39926484861357814,0.7441749968296378,
133,1,191.57882380921254,193.4198962893837,0,36.086685880000005,148,19,0.344560882418945,-0.14845404350291083,-0.16854269542810835,-0.030615001880234465,0.19831891734930687,0.6951082566105561,0.7286592337778698,0.9437943126514091,0.7440069003552992,0.7750195055843424,0.9573503926659593,0.40200117038897687,0.43804593408476183,0.8169130009793214,
134,1,206.14736548950168,210.5615126676048,0,29.75646442,47,120,0.26838594958960194,-0.13284236777106642,-0.07959740279469109,-0.01794524088803998,0.16987218457052064,0.6675152771422358,0.6984875528437385,0.8885554767934157,0.7986532871865931,0.8243489820589679,0.9408945984035777,0.617294160321817,0.6490172020596781,0.8651706051712208,
